variant,family,holdings,total_return,cagr,annual_volatility,sharpe,sortino,max_drawdown,calmar,annual_turnover,trade_count,average_exposure,total_fees,slippage_cost_estimate,blocked_order_count,limit_blocked_order_count,eligibility_blocked_order_count,liquidity_limited_order_count,cash_management_annual_rate,cash_interest_income,cash_interest_calendar_days,cash_management_fees,pool_size_mean,pool_size_min,pool_size_max,membership_changes,membership_review_events,candidate_day_rate,final_members,return_2018_2020,mdd_2018_2020,return_2021_2022,mdd_2021_2022,return_2023_2024,mdd_2023_2024,return_2025_2026,mdd_2025_2026,portfolio_overlap_vs_primary,portfolio_overlap_vs_core45,target_agreement_vs_primary,target_agreement_vs_core45,membership_jaccard_vs_primary,raw_review_passes
primary_leave_one__159647.SZ,primary_leave_one,1,4.257546375458646,0.22829664952169382,0.2149652072642979,1.1004235441927066,1.8919751546929262,-0.3953452657192231,0.5774614477964475,21.36975994451739,232.0,0.6239176999923086,9123.228335574116,43668.24030424474,0.0,0.0,0.0,46.0,0.015,8170.520547945221,2948.0,1301.5700000000031,20.421643695763144,4,42,40,13,0.3991832567636549,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.489357451354745,-0.12532867120639468,0.9989790709545686,0.5380296069423175,0.9989790709545686,0.5380296069423175,0.9951753194945965,424.0
primary_leave_one__159745.SZ,primary_leave_one,1,4.257546375458646,0.22829664952169382,0.2149652072642979,1.1004235441927066,1.8919751546929262,-0.3953452657192231,0.5774614477964475,21.36975994451739,232.0,0.6239176999923086,9123.228335574116,43668.24030424474,0.0,0.0,0.0,46.0,0.015,8170.520547945221,2948.0,1301.5700000000031,20.362940275650843,4,42,40,14,0.3991832567636549,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.489357451354745,-0.12532867120639468,0.9989790709545686,0.5380296069423175,0.9989790709545686,0.5380296069423175,0.9930094155952187,422.0
primary_leave_one__159755.SZ,primary_leave_one,1,4.424675560244287,0.23306825295880573,0.21585716028551466,1.115426748988598,1.9208544187383443,-0.3953452657192231,0.5895309066994934,21.61696760080561,237.0,0.6318947916158429,9365.428541048695,44655.94129077314,0.0,0.0,0.0,48.0,0.015,7919.876712328765,2948.0,1256.6100000000001,20.229198570699335,4,41,41,14,0.4007146503318019,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.60027867289504,-0.12532867120639468,0.9887697805002552,0.5298621745788668,0.9887697805002552,0.5298621745788668,0.9897172455044082,419.0
primary_leave_one__159766.SZ,primary_leave_one,1,4.257546375458646,0.22829664952169382,0.2149652072642979,1.1004235441927066,1.8919751546929262,-0.3953452657192231,0.5774614477964475,21.36975994451739,232.0,0.6239176999923086,9123.228335574116,43668.24030424474,0.0,0.0,0.0,46.0,0.015,8170.520547945221,2948.0,1301.5700000000031,20.229198570699335,4,41,41,14,0.3991832567636549,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.489357451354745,-0.12532867120639468,0.9989790709545686,0.5380296069423175,0.9989790709545686,0.5380296069423175,0.9897172455044082,419.0
primary_leave_one__159819.SZ,primary_leave_one,1,4.469642067221245,0.23433006177403648,0.2161720358879934,1.119043260607632,1.927888642442635,-0.3632979033515614,0.6450080212746963,20.877089111228162,227.0,0.6527226567013971,9142.54026603358,43566.19252268671,0.0,0.0,0.0,45.0,0.015,7739.876712328747,2948.0,1233.2300000000037,20.168963757018886,4,41,41,14,0.40428790199081166,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.057989260292405476,-0.20627069752962968,2.451028027648307,-0.1253393077339221,0.955079122001021,0.5278203164880041,0.955079122001021,0.5278203164880041,0.9870983405617799,418.0
primary_leave_one__159851.SZ,primary_leave_one,1,4.844193422188861,0.2445011521254974,0.2164155828396098,1.157385977255859,2.0034257134764224,-0.3953452657192231,0.618449677601916,21.574607847891105,240.0,0.6247085115181443,9453.584521206962,45663.53533798455,0.0,0.0,0.0,52.0,0.015,8420.013698630104,2948.0,1348.819999999998,20.599285349668197,4,41,41,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.4688956958747146,-0.12533319616686045,1.0,0.5370086778968862,1.0,0.5370086778968862,0.9997569216558497,425.0
primary_leave_one__159865.SZ,primary_leave_one,1,4.257546375458646,0.22829664952169382,0.2149652072642979,1.1004235441927066,1.8919751546929262,-0.3953452657192231,0.5774614477964475,21.36975994451739,232.0,0.6239176999923086,9123.228335574116,43668.24030424474,0.0,0.0,0.0,46.0,0.015,8170.520547945221,2948.0,1301.5700000000031,20.229198570699335,4,41,41,14,0.3991832567636549,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.489357451354745,-0.12532867120639468,0.9989790709545686,0.5380296069423175,0.9989790709545686,0.5380296069423175,0.9897172455044082,419.0
primary_leave_one__159869.SZ,primary_leave_one,1,4.028555718107677,0.22153835406980016,0.21442316175540865,1.0759507402914585,1.8432190049156156,-0.3953452657192231,0.5603667813418011,21.618074898179593,234.0,0.6240581117622602,9175.814993144457,44429.89210078237,0.0,0.0,0.0,46.0,0.015,8094.904109589047,2948.0,1286.970000000003,20.229198570699335,4,41,41,14,0.40224604389994895,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.337379665624131,-0.12533838102000183,0.9954058192955589,0.5354772843287392,0.9954058192955589,0.5354772843287392,0.9897172455044082,419.0
primary_leave_one__159915.SZ,primary_leave_one,1,3.0678033306805474,0.18986642289412292,0.21045052904037131,0.9625643603372435,1.6494267824259266,-0.33417922296082625,0.5681574731424275,21.87989274759416,211.0,0.6298890001768526,6898.623519932044,33219.08329498888,0.0,0.0,0.0,26.0,0.015,6121.849315068495,2948.0,979.190000000004,19.609494640122513,3,41,42,14,0.40888208269525267,510300.SH|510500.SH|512100.SH|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.19775236895029225,-0.28597352184734326,-0.05180546076388759,-0.1447331159888332,0.009088738265659257,-0.2619126246313802,2.5494911682027497,-0.12533895964894304,0.8887187340479836,0.5135273098519653,0.8887187340479836,0.5135273098519653,0.8993844316189277,405.0
primary_leave_one__159941.SZ,primary_leave_one,1,4.077037809132639,0.22299140511677162,0.21503481696283672,1.0792188517196828,1.8537934486977787,-0.3873058830729298,0.575750110862071,21.61909644032495,234.0,0.6269541606368205,9134.78602532662,43623.09438971938,0.0,0.0,0.0,45.0,0.015,8008.273972602722,2948.0,1280.100000000007,20.229198570699335,4,41,41,14,0.4104134762633997,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,-0.022946542980004647,-0.2516264424675848,2.468669411323292,-0.1253358766845155,0.9765186319550792,0.5416028586013272,0.9765186319550792,0.5416028586013272,0.9897172455044082,418.0
primary_leave_one__159981.SZ,primary_leave_one,1,4.844193422188861,0.2445011521254974,0.2164155828396098,1.157385977255859,2.0034257134764224,-0.3953452657192231,0.618449677601916,21.574607847891105,240.0,0.6247085115181443,9453.584521206962,45663.53533798455,0.0,0.0,0.0,52.0,0.015,8420.013698630104,2948.0,1348.819999999998,20.599285349668197,4,41,41,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.4688956958747146,-0.12533319616686045,1.0,0.5370086778968862,1.0,0.5370086778968862,0.9997569216558497,425.0
primary_leave_one__159985.SZ,primary_leave_one,1,4.233804226027613,0.22760805491010383,0.21394533556391768,1.1018879517179385,1.9047661736178103,-0.3953452657192231,0.5757196927501659,21.370233270040067,231.0,0.6230435009075386,9123.276986694627,43668.4346754813,0.0,0.0,0.0,45.0,0.015,8208.082191780837,2948.0,1310.710000000003,20.29249617151608,4,41,41,14,0.39714139867279225,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.4736001303323274,-0.12532867120639468,0.9948953547728433,0.5339458907605922,0.9948953547728433,0.5339458907605922,0.9916952955299314,420.0
primary_leave_one__159996.SZ,primary_leave_one,1,4.307286051806132,0.22973046385042006,0.2178774100456775,1.0941493813018388,1.8804855418567248,-0.3620711416305207,0.6344898486409916,21.300689051028673,222.0,0.6200450653932489,9223.592429234981,44119.36204827369,0.0,0.0,0.0,40.0,0.015,8333.301369863015,2948.0,1324.8799999999978,20.10515569167943,4,41,41,14,0.4002041858090863,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.17920424151130376,-0.27228810166763184,-0.011029117319528936,-0.24752905710115325,2.4882357562608948,-0.12533098628487715,0.9576314446145993,0.5380296069423175,0.9576314446145993,0.5380296069423175,0.9840598612599011,417.0
primary_leave_one__510300.SH,primary_leave_one,1,4.61787877259594,0.23842635341095142,0.21585443484352013,1.136362084184189,1.9519897143014115,-0.3509576261394657,0.679359374616365,21.868920287432587,240.0,0.6296472975585558,9575.486824230084,46333.89399736228,0.0,0.0,0.0,49.0,0.015,8283.657534246557,2948.0,1323.6400000000042,19.609494640122513,3,41,42,14,0.39765186319550794,510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.846704204253008,-0.14192983419547034,-0.1430742601101347,-0.23981073817714538,0.0052472055086973945,-0.2610222643760638,2.5314979855438478,-0.1253386231124448,0.9668198060234814,0.5313935681470138,0.9668198060234814,0.5313935681470138,0.8993844316189277,405.0
primary_leave_one__510500.SH,primary_leave_one,1,5.0826900229343295,0.2506838456847784,0.21093810799569981,1.2063827938916771,2.0845489989792805,-0.2848622952825801,0.8800176430373242,20.101232280482165,225.0,0.6193741574602675,9415.456016447673,45769.62734140455,0.0,0.0,0.0,52.0,0.015,8830.479452054778,2948.0,1412.160000000002,19.609494640122513,3,41,42,14,0.3996937212863706,510300.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.7871340598780485,-0.14193199312671312,-0.01989405335201544,-0.1703786647268497,0.0036536504509041556,-0.26056555364814793,2.460044310483437,-0.12533378708485732,0.9663093415007658,0.5405819295558959,0.9663093415007658,0.5405819295558959,0.8993844316189277,405.0
primary_leave_one__510630.SH,primary_leave_one,1,4.844193422188861,0.2445011521254974,0.2164155828396098,1.157385977255859,2.0034257134764224,-0.3953452657192231,0.618449677601916,21.574607847891105,240.0,0.6247085115181443,9453.584521206962,45663.53533798455,0.0,0.0,0.0,52.0,0.015,8420.013698630104,2948.0,1348.819999999998,20.609494640122513,4,42,42,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.4688956958747146,-0.12533319616686045,1.0,0.5370086778968862,1.0,0.5370086778968862,1.0,427.0
primary_leave_one__510880.SH,primary_leave_one,1,3.903184705659039,0.2177231690976713,0.214705751962221,1.05966981693755,1.8081605876636249,-0.4520919632828956,0.4815904434944169,21.122921301442044,230.0,0.6074745968120049,8754.619274640056,41832.34140364766,0.0,0.0,0.0,47.0,0.015,8394.86301369859,2948.0,1325.3900000000046,19.981623277182237,4,41,41,14,0.37927514037774374,510300.SH|510500.SH|512100.SH|159915.SZ|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.26649655022686447,-0.36659871393032906,0.037693762349176874,-0.2601468458805857,2.4368361615670326,-0.12534113833887783,0.9469116896375702,0.5385400714650331,0.9469116896375702,0.5385400714650331,0.9750097506592544,415.0
primary_leave_one__512010.SH,primary_leave_one,1,4.820718652077305,0.24388071149804147,0.2149335569988509,1.1614906497126252,2.0061227151262084,-0.3127571994258802,0.7797764909831862,20.881178020854485,224.0,0.6253346138313458,9210.199292644249,44672.65709201755,0.0,0.0,0.0,43.0,0.015,8542.232876712325,2948.0,1363.8400000000017,19.92138846350179,4,41,41,13,0.39509954058192953,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.12280999956478211,-0.2295791512328369,0.005121560123308555,-0.22793341564249925,2.5222184633037275,-0.12534109074725464,0.9484430832057172,0.5487493619193466,0.9484430832057172,0.5487493619193466,0.9674803989491982,414.0
primary_leave_one__512040.SH,primary_leave_one,1,4.844193422188861,0.2445011521254974,0.2164155828396098,1.157385977255859,2.0034257134764224,-0.3953452657192231,0.618449677601916,21.574607847891105,240.0,0.6247085115181443,9453.584521206962,45663.53533798455,0.0,0.0,0.0,52.0,0.015,8420.013698630104,2948.0,1348.819999999998,20.475752935171005,4,41,41,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.4688956958747146,-0.12533319616686045,1.0,0.5370086778968862,1.0,0.5370086778968862,0.9967078299091895,423.0
primary_leave_one__512070.SH,primary_leave_one,1,5.179382668335889,0.25313010910138845,0.22326785380618716,1.160828457075446,1.984307158613585,-0.38421547343610707,0.6588233077590577,21.61091935529161,242.0,0.6327602685074625,9592.296556396683,47247.11335568366,0.0,0.0,0.0,53.0,0.015,8080.726027397281,2948.0,1296.0099999999964,20.045431342521695,4,41,41,14,0.39509954058192953,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.2092395321564161,-0.2989152069048775,0.07824154726694887,-0.2398523201721896,2.8666603141393114,-0.16273993837945344,0.9780500255232262,0.5257784583971414,0.9780500255232262,0.5257784583971414,0.9803270894375428,416.0
primary_leave_one__512100.SH,primary_leave_one,1,4.597534441327946,0.23786981654227057,0.2155122342548742,1.1355905683021392,1.9611219577918506,-0.353121434480818,0.6736204413419485,20.87682843145274,229.0,0.6257479984182952,9272.356544178736,44737.518611091946,0.0,0.0,0.0,47.0,0.015,8396.383561643797,2948.0,1337.7300000000002,20.10515569167943,4,41,41,14,0.4002041858090863,510300.SH|510500.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.14552058171371673,-0.24242321752967666,0.0049853754069435485,-0.2609665690674554,2.4776619897739756,-0.12533509042945068,0.9918325676365493,0.5334354262378764,0.9918325676365493,0.5334354262378764,0.9840598612599011,417.0
primary_leave_one__512200.SH,primary_leave_one,1,4.807364889364801,0.2435267912701533,0.2165801095571849,1.1529528731406633,1.9814722245908245,-0.34892007761889343,0.6979443342212726,21.059081203121863,234.0,0.6246675154003943,9428.272454905104,45869.183837170596,0.0,0.0,0.0,51.0,0.015,8470.726027397266,2948.0,1356.0499999999963,20.045431342521695,4,41,41,14,0.3956100051046452,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.16852381591609278,-0.2620080171612946,0.07359467527888608,-0.23564186674822485,2.4708903497502472,-0.12533485933926714,0.9923430321592649,0.5364982133741705,0.9923430321592649,0.5364982133741705,0.9803270894375428,416.0
primary_leave_one__512400.SH,primary_leave_one,1,4.070350969000305,0.22279171922054442,0.21799315242676237,1.0667241846140212,1.833256119596532,-0.3423114402564603,0.6508450873088801,20.81214900697172,229.0,0.6329175759732061,9191.761399896695,44086.37299337448,0.0,0.0,0.0,48.0,0.015,7899.821917808204,2948.0,1250.9299999999994,19.981623277182237,4,41,41,14,0.39714139867279225,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.12767844773836945,-0.2298401828615999,-0.09103287233659263,-0.26093328979782915,2.411655608204106,-0.12532896684453565,0.9402756508422665,0.5181214905564063,0.9402756508422665,0.5181214905564063,0.9750097506592544,415.0
