date,symbol,category,matched_count,matched_turnover,positive_dde_share,market_hot_count,market_hot_turnover,matched_count_share,matched_turnover_share,ai_reviewed,ai_negative_count,ai_direction_score,ai_negative_risk,prior5_count_mean,count_acceleration,count_history_percentile,turnover_history_percentile,cross_section_count_percentile,hot_score
2024-01-04,159745.SZ,基建公用,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,159755.SZ,高端制造,9,365982.0,0.8888888888888888,45,1668639.0,0.2,0.21932964529775464,False,0,,0.0,,,,,0.9222222222222223,0.6233333333333334
2024-01-04,159766.SZ,消费农业,6,170165.0,0.5,45,1668639.0,0.13333333333333333,0.10197831885746407,False,0,,0.0,,,,,0.7777777777777778,0.5555555555555556
2024-01-04,159819.SZ,科技数字,4,300248.0,1.0,45,1668639.0,0.08888888888888889,0.1799358638986623,False,0,,0.0,,,,,0.6333333333333333,0.5766666666666667
2024-01-04,159851.SZ,金融地产,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,159865.SZ,消费农业,6,170165.0,0.5,45,1668639.0,0.13333333333333333,0.10197831885746407,False,0,,0.0,,,,,0.7777777777777778,0.5555555555555556
2024-01-04,159869.SZ,科技数字,2,178140.0,1.0,45,1668639.0,0.044444444444444446,0.10675766298162755,False,0,,0.0,,,,,0.5,0.5499999999999999
2024-01-04,159915.SZ,宽基,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,159941.SZ,美股,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,159981.SZ,商品,9,319946.0,0.7777777777777778,45,1668639.0,0.2,0.19174069406264627,False,0,,0.0,,,,,0.9222222222222223,0.6122222222222222
2024-01-04,159985.SZ,商品,9,319946.0,0.7777777777777778,45,1668639.0,0.2,0.19174069406264627,False,0,,0.0,,,,,0.9222222222222223,0.6122222222222222
2024-01-04,159996.SZ,消费农业,6,170165.0,0.5,45,1668639.0,0.13333333333333333,0.10197831885746407,False,0,,0.0,,,,,0.7777777777777778,0.5555555555555556
2024-01-04,510300.SH,宽基,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,510500.SH,宽基,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,510630.SH,消费农业,7,171538.0,0.5714285714285714,45,1668639.0,0.15555555555555556,0.10280114512485924,False,0,,0.0,,,,,0.8444444444444444,0.576031746031746
2024-01-04,510880.SH,风格红利,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,512010.SH,医药医疗,2,236986.0,1.0,45,1668639.0,0.044444444444444446,0.14202352935536086,False,0,,0.0,,,,,0.5,0.5499999999999999
2024-01-04,512040.SH,风格红利,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,512070.SH,金融地产,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,512100.SH,宽基,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,512200.SH,金融地产,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,512400.SH,周期资源,6,155948.0,0.6666666666666666,45,1668639.0,0.13333333333333333,0.09345820156426884,False,0,,0.0,,,,,0.7777777777777778,0.5722222222222222
2024-01-04,512660.SH,高端制造,9,365982.0,0.8888888888888888,45,1668639.0,0.2,0.21932964529775464,False,0,,0.0,,,,,0.9222222222222223,0.6233333333333334
2024-01-04,512690.SH,消费农业,6,170165.0,0.5,45,1668639.0,0.13333333333333333,0.10197831885746407,False,0,,0.0,,,,,0.7777777777777778,0.5555555555555556
2024-01-04,512760.SH,科技数字,2,178140.0,1.0,45,1668639.0,0.044444444444444446,0.10675766298162755,False,0,,0.0,,,,,0.5,0.5499999999999999
2024-01-04,512800.SH,金融地产,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,513090.SH,港股与亚洲,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,513130.SH,港股与亚洲,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,513200.SH,港股与亚洲,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,513310.SH,港股与亚洲,1,178099.0,1.0,45,1668639.0,0.022222222222222223,0.10673309205885755,False,0,,0.0,,,,,0.4111111111111111,0.5322222222222222
2024-01-04,513500.SH,美股,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,513530.SH,港股与亚洲,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.2,0.44
2024-01-04,515050.SH,科技数字,4,269166.0,1.0,45,1668639.0,0.08888888888888889,0.16130870727580982,False,0,,0.0,,,,,0.6333333333333333,0.5766666666666667
2024-01-04,515210.SH,周期资源,4,113183.0,0.75,45,1668639.0,0.08888888888888889,0.06782953053356658,False,0,,0.0,,,,,0.6333333333333333,0.5516666666666667
2024-01-04,515220.SH,周期资源,4,113183.0,0.75,45,1668639.0,0.08888888888888889,0.06782953053356658,False,0,,0.0,,,,,0.6333333333333333,0.5516666666666667
2024-01-04,515790.SH,高端制造,10,430446.0,0.9,45,1668639.0,0.2222222222222222,0.2579623273817764,False,0,,0.0,,,,,1.0,0.64
2024-01-04,516020.SH,周期资源,4,113183.0,0.75,45,1668639.0,0.08888888888888889,0.06782953053356658,False,0,,0.0,,,,,0.6333333333333333,0.5516666666666667
2024-01-04,516150.SH,周期资源,4,113183.0,0.75,45,1668639.0,0.08888888888888889,0.06782953053356658,False,0,,0.0,,,,,0.6333333333333333,0.5516666666666667
2024-01-04,516970.SH,基建公用,1,46231.0,1.0,45,1668639.0,0.022222222222222223,0.027705812940965663,False,0,,0.0,,,,,0.4111111111111111,0.5322222222222222
2024-01-04,518880.SH,商品,9,319946.0,0.7777777777777778,45,1668639.0,0.2,0.19174069406264627,False,0,,0.0,,,,,0.9222222222222223,0.6122222222222222
2024-01-04,562500.SH,科技数字,5,351426.0,1.0,45,1668639.0,0.1111111111111111,0.2106063684236075,False,0,,0.0,,,,,0.7111111111111111,0.5922222222222222
2024-01-04,562600.SH,医药医疗,2,236986.0,1.0,45,1668639.0,0.044444444444444446,0.14202352935536086,False,0,,0.0,,,,,0.5,0.5499999999999999
2024-01-04,563380.SH,高端制造,9,365982.0,0.8888888888888888,45,1668639.0,0.2,0.21932964529775464,False,0,,0.0,,,,,0.9222222222222223,0.6233333333333334
2024-01-05,159611.SZ,基建公用,0,0.0,,29,1171290.0,0.0,0.0,False,0,,0.0,5.666666666666667,-0.85,,,0.2222222222222222,0.4444444444444444
2024-01-05,159647.SZ,医药医疗,2,32260.0,1.0,29,1171290.0,0.06896551724137931,0.027542282440727744,False,0,,0.0,3.0,-0.25,,,0.6777777777777778,0.5855555555555555
2024-01-05,159745.SZ,基建公用,0,0.0,,29,1171290.0,0.0,0.0,False,0,,0.0,1.6666666666666667,-0.625,,,0.2222222222222222,0.4444444444444444
2024-01-05,159755.SZ,高端制造,8,226369.0,0.875,29,1171290.0,0.27586206896551724,0.19326469106711403,False,0,,0.0,11.666666666666666,-0.2894736842105263,,,0.9555555555555556,0.6286111111111111
2024-01-05,159766.SZ,消费农业,3,104720.0,0.6666666666666666,29,1171290.0,0.10344827586206896,0.08940569799110383,False,0,,0.0,4.666666666666667,-0.2941176470588236,,,0.8,0.5766666666666667
2024-01-05,159819.SZ,科技数字,4,216505.0,1.0,29,1171290.0,0.13793103448275862,0.18484320706229884,False,0,,0.0,5.333333333333333,-0.21052631578947367,,,0.8888888888888888,0.6277777777777778
2024-01-05,159851.SZ,金融地产,1,28429.0,1.0,29,1171290.0,0.034482758620689655,0.024271529680950064,False,0,,0.0,1.3333333333333333,-0.1428571428571428,,,0.5222222222222223,0.5544444444444444
2024-01-05,159865.SZ,消费农业,3,104720.0,0.6666666666666666,29,1171290.0,0.10344827586206896,0.08940569799110383,False,0,,0.0,4.666666666666667,-0.2941176470588236,,,0.8,0.5766666666666667
2024-01-05,159869.SZ,科技数字,2,146920.0,1.0,29,1171290.0,0.06896551724137931,0.12543435016093368,False,0,,0.0,4.0,-0.4,,,0.6777777777777778,0.5855555555555555
