date,baseline,rank_2d,gap5_2d,combined5_1d,combined5_2d,combined5_3d,combined8_2d,combined10_2d,combined5_roc3_2d
2020-12-29,100457.7102186594,100457.7102186594,100457.7102186594,100457.7102186594,100457.7102186594,100457.7102186594,100457.7102186594,100457.7102186594,100457.7102186594
2020-12-30,100460.81980770049,100460.81980770049,100460.81980770049,100460.81980770049,100460.81980770049,100460.81980770049,100460.81980770049,100460.81980770049,100460.81980770049
2020-12-31,100463.92939674159,100463.92939674159,100463.92939674159,100463.92939674159,100463.92939674159,100463.92939674159,100463.92939674159,100463.92939674159,100463.92939674159
2021-01-04,100479.36775290596,100479.36775290596,100479.36775290596,100479.36775290596,100479.36775290596,100479.36775290596,100479.36775290596,100479.36775290596,100479.36775290596
2021-01-05,100482.47734194706,100482.47734194706,100482.47734194706,100482.47734194706,100482.47734194706,100482.47734194706,100482.47734194706,100482.47734194706,100482.47734194706
2021-01-06,100485.58693098815,100485.58693098815,100485.58693098815,100485.58693098815,100485.58693098815,100485.58693098815,100485.58693098815,100485.58693098815,100485.58693098815
2021-01-07,100488.69652002925,100488.69652002925,100488.69652002925,100488.69652002925,100488.69652002925,100488.69652002925,100488.69652002925,100488.69652002925,100488.69652002925
2021-01-08,100491.80610907034,100491.80610907034,100491.80610907034,100491.80610907034,100491.80610907034,100491.80610907034,100491.80610907034,100491.80610907034,100491.80610907034
2021-01-11,100503.13487619362,100503.13487619362,100503.13487619362,100503.13487619362,100503.13487619362,100503.13487619362,100503.13487619362,100503.13487619362,100503.13487619362
2021-01-12,100506.24446523472,100506.24446523472,100506.24446523472,100506.24446523472,100506.24446523472,100506.24446523472,100506.24446523472,100506.24446523472,100506.24446523472
2021-01-13,100509.35405427581,100509.35405427581,100509.35405427581,100509.35405427581,100509.35405427581,100509.35405427581,100509.35405427581,100509.35405427581,100509.35405427581
2021-01-14,100512.4636433169,100512.4636433169,100512.4636433169,100512.4636433169,100512.4636433169,100512.4636433169,100512.4636433169,100512.4636433169,100512.4636433169
2021-01-15,100515.573232358,100515.573232358,100515.573232358,100515.573232358,100515.573232358,100515.573232358,100515.573232358,100515.573232358,100515.573232358
2021-01-18,100526.90199948128,100526.90199948128,100526.90199948128,100526.90199948128,100526.90199948128,100526.90199948128,100526.90199948128,100526.90199948128,100526.90199948128
2021-01-19,100530.01158852238,100530.01158852238,100530.01158852238,100530.01158852238,100530.01158852238,100530.01158852238,100530.01158852238,100530.01158852238,100530.01158852238
2021-01-20,100533.12117756347,100533.12117756347,100533.12117756347,100533.12117756347,100533.12117756347,100533.12117756347,100533.12117756347,100533.12117756347,100533.12117756347
2021-01-21,100536.23076660457,100536.23076660457,100536.23076660457,100536.23076660457,100536.23076660457,100536.23076660457,100536.23076660457,100536.23076660457,100536.23076660457
2021-01-22,100539.34035564566,100539.34035564566,100539.34035564566,100539.34035564566,100539.34035564566,100539.34035564566,100539.34035564566,100539.34035564566,100539.34035564566
2021-01-25,100550.66912276894,100550.66912276894,100550.66912276894,100550.66912276894,100550.66912276894,100550.66912276894,100550.66912276894,100550.66912276894,100550.66912276894
2021-01-26,100553.77871181004,100553.77871181004,100553.77871181004,100553.77871181004,100553.77871181004,100553.77871181004,100553.77871181004,100553.77871181004,100553.77871181004
2021-01-27,100556.88830085113,100556.88830085113,100556.88830085113,100556.88830085113,100556.88830085113,100556.88830085113,100556.88830085113,100556.88830085113,100556.88830085113
2021-01-28,100559.99788989223,100559.99788989223,100559.99788989223,100559.99788989223,100559.99788989223,100559.99788989223,100559.99788989223,100559.99788989223,100559.99788989223
2021-01-29,100563.10747893332,100563.10747893332,100563.10747893332,100563.10747893332,100563.10747893332,100563.10747893332,100563.10747893332,100563.10747893332,100563.10747893332
2021-02-01,100574.4362460566,100574.4362460566,100574.4362460566,100574.4362460566,100574.4362460566,100574.4362460566,100574.4362460566,100574.4362460566,100574.4362460566
2021-02-02,100577.5458350977,100577.5458350977,100577.5458350977,100577.5458350977,100577.5458350977,100577.5458350977,100577.5458350977,100577.5458350977,100577.5458350977
2021-02-03,100580.6554241388,100580.6554241388,100580.6554241388,100580.6554241388,100580.6554241388,100580.6554241388,100580.6554241388,100580.6554241388,100580.6554241388
2021-02-04,100583.76501317989,100583.76501317989,100583.76501317989,100583.76501317989,100583.76501317989,100583.76501317989,100583.76501317989,100583.76501317989,100583.76501317989
2021-02-05,100586.87460222098,100586.87460222098,100586.87460222098,100586.87460222098,100586.87460222098,100586.87460222098,100586.87460222098,100586.87460222098,100586.87460222098
2021-02-08,100598.20336934426,100598.20336934426,100598.20336934426,100598.20336934426,100598.20336934426,100598.20336934426,100598.20336934426,100598.20336934426,100598.20336934426
2021-02-09,100601.31295838536,100601.31295838536,100601.31295838536,100601.31295838536,100601.31295838536,100601.31295838536,100601.31295838536,100601.31295838536,100601.31295838536
2021-02-10,100604.42254742645,100604.42254742645,100604.42254742645,100604.42254742645,100604.42254742645,100604.42254742645,100604.42254742645,100604.42254742645,100604.42254742645
2021-02-18,100636.29925975522,100636.29925975522,100636.29925975522,100636.29925975522,100636.29925975522,100636.29925975522,100636.29925975522,100636.29925975522,100636.29925975522
2021-02-19,100639.40884879632,100639.40884879632,100639.40884879632,100639.40884879632,100639.40884879632,100639.40884879632,100639.40884879632,100639.40884879632,100639.40884879632
2021-02-22,100650.7376159196,100650.7376159196,100650.7376159196,100650.7376159196,100650.7376159196,100650.7376159196,100650.7376159196,100650.7376159196,100650.7376159196
2021-02-23,100653.8472049607,100653.8472049607,100653.8472049607,100653.8472049607,100653.8472049607,100653.8472049607,100653.8472049607,100653.8472049607,100653.8472049607
2021-02-24,100656.95679400179,100656.95679400179,100656.95679400179,100656.95679400179,100656.95679400179,100656.95679400179,100656.95679400179,100656.95679400179,100656.95679400179
2021-02-25,100660.06638304288,100660.06638304288,100660.06638304288,100660.06638304288,100660.06638304288,100660.06638304288,100660.06638304288,100660.06638304288,100660.06638304288
2021-02-26,100663.17597208398,100663.17597208398,100663.17597208398,100663.17597208398,100663.17597208398,100663.17597208398,100663.17597208398,100663.17597208398,100663.17597208398
2021-03-01,100674.50473920726,100674.50473920726,100674.50473920726,100674.50473920726,100674.50473920726,100674.50473920726,100674.50473920726,100674.50473920726,100674.50473920726
2021-03-02,100677.61432824835,100677.61432824835,100677.61432824835,100677.61432824835,100677.61432824835,100677.61432824835,100677.61432824835,100677.61432824835,100677.61432824835
2021-03-03,100680.72391728945,100680.72391728945,100680.72391728945,100680.72391728945,100680.72391728945,100680.72391728945,100680.72391728945,100680.72391728945,100680.72391728945
2021-03-04,100683.83350633054,100683.83350633054,100683.83350633054,100683.83350633054,100683.83350633054,100683.83350633054,100683.83350633054,100683.83350633054,100683.83350633054
2021-03-05,100686.94309537164,100686.94309537164,100686.94309537164,100686.94309537164,100686.94309537164,100686.94309537164,100686.94309537164,100686.94309537164,100686.94309537164
2021-03-08,100698.27186249492,100698.27186249492,100698.27186249492,100698.27186249492,100698.27186249492,100698.27186249492,100698.27186249492,100698.27186249492,100698.27186249492
2021-03-09,100701.38145153601,100701.38145153601,100701.38145153601,100701.38145153601,100701.38145153601,100701.38145153601,100701.38145153601,100701.38145153601,100701.38145153601
2021-03-10,100704.49104057711,100704.49104057711,100704.49104057711,100704.49104057711,100704.49104057711,100704.49104057711,100704.49104057711,100704.49104057711,100704.49104057711
2021-03-11,100707.6006296182,100707.6006296182,100707.6006296182,100707.6006296182,100707.6006296182,100707.6006296182,100707.6006296182,100707.6006296182,100707.6006296182
2021-03-12,100710.7102186593,100710.7102186593,100710.7102186593,100710.7102186593,100710.7102186593,100710.7102186593,100710.7102186593,100710.7102186593,100710.7102186593
2021-03-15,100722.03898578258,100722.03898578258,100722.03898578258,100722.03898578258,100722.03898578258,100722.03898578258,100722.03898578258,100722.03898578258,100722.03898578258
2021-03-16,100725.14857482367,100725.14857482367,100725.14857482367,100725.14857482367,100725.14857482367,100725.14857482367,100725.14857482367,100725.14857482367,100725.14857482367
2021-03-17,100728.25816386477,100728.25816386477,100728.25816386477,100728.25816386477,100728.25816386477,100728.25816386477,100728.25816386477,100728.25816386477,100728.25816386477
2021-03-18,100731.36775290586,100731.36775290586,100731.36775290586,100731.36775290586,100731.36775290586,100731.36775290586,100731.36775290586,100731.36775290586,100731.36775290586
2021-03-19,100734.47734194696,100734.47734194696,100734.47734194696,100734.47734194696,100734.47734194696,100734.47734194696,100734.47734194696,100734.47734194696,100734.47734194696
2021-03-22,100745.80610907024,100745.80610907024,100745.80610907024,100745.80610907024,100745.80610907024,100745.80610907024,100745.80610907024,100745.80610907024,100745.80610907024
2021-03-23,100748.91569811133,100748.91569811133,100748.91569811133,100748.91569811133,100748.91569811133,100748.91569811133,100748.91569811133,100748.91569811133,100748.91569811133
2021-03-24,100752.02528715243,100752.02528715243,100752.02528715243,100752.02528715243,100752.02528715243,100752.02528715243,100752.02528715243,100752.02528715243,100752.02528715243
2021-03-25,100926.59958178761,100926.59958178761,100926.59958178761,100926.59958178761,100926.59958178761,100926.59958178761,100926.59958178761,100926.59958178761,100926.59958178761
2021-03-26,101507.43612119212,101507.43612119212,101507.43612119212,101507.43612119212,101507.43612119212,101507.43612119212,101507.43612119212,101507.43612119212,101507.43612119212
2021-03-29,102124.13166178223,102124.13166178223,102124.13166178223,102124.13166178223,102124.13166178223,102124.13166178223,102124.13166178223,102124.13166178223,102124.13166178223
2021-03-30,102792.13301552292,102792.13301552292,102792.13301552292,102792.13301552292,102792.13301552292,102792.13301552292,102792.13301552292,102792.13301552292,102792.13301552292
2021-03-31,102663.2449266521,102663.2449266521,102663.2449266521,102663.2449266521,102663.2449266521,102663.2449266521,102663.2449266521,102663.2449266521,102663.2449266521
2021-04-01,103028.91350229041,103028.91350229041,103028.91350229041,103028.91350229041,103028.91350229041,103028.91350229041,103028.91350229041,103028.91350229041,103028.91350229041
2021-04-02,103217.7855639702,103217.7855639702,103217.7855639702,103217.7855639702,103217.7855639702,103217.7855639702,103217.7855639702,103217.7855639702,103217.7855639702
2021-04-06,103233.68707081952,103233.68707081952,103233.68707081952,103233.68707081952,103233.68707081952,103233.68707081952,103233.68707081952,103233.68707081952,103233.68707081952
2021-04-07,103236.88994753185,103236.88994753185,103236.88994753185,103236.88994753185,103236.88994753185,103236.88994753185,103236.88994753185,103236.88994753185,103236.88994753185
2021-04-08,103240.09282424417,103240.09282424417,103240.09282424417,103240.09282424417,103240.09282424417,103240.09282424417,103240.09282424417,103240.09282424417,103240.09282424417
2021-04-09,103000.55910023894,103000.55910023894,103000.55910023894,103000.55910023894,103000.55910023894,103000.55910023894,103000.55910023894,103000.55910023894,103000.55910023894
2021-04-12,103143.28285842582,103143.28285842582,103143.28285842582,103143.28285842582,103143.28285842582,103143.28285842582,103143.28285842582,103143.28285842582,103143.28285842582
2021-04-13,102902.86599403812,102902.86599403812,102902.86599403812,102902.86599403812,102902.86599403812,102902.86599403812,102902.86599403812,102902.86599403812,102902.86599403812
2021-04-14,104057.8509829681,104057.8509829681,104057.8509829681,104057.8509829681,104057.8509829681,104057.8509829681,104057.8509829681,104057.8509829681,104057.8509829681
2021-04-15,102962.75083088095,102962.75083088095,102962.75083088095,102962.75083088095,102962.75083088095,102962.75083088095,102962.75083088095,102962.75083088095,102962.75083088095
2021-04-16,103695.75013183767,103695.75013183767,103695.75013183767,103695.75013183767,103695.75013183767,103695.75013183767,103695.75013183767,103695.75013183767,103695.75013183767
2021-04-19,104135.54446958716,104135.54446958716,104135.54446958716,104135.54446958716,104135.54446958716,104135.54446958716,104135.54446958716,104135.54446958716,104135.54446958716
2021-04-20,102669.5458676737,102669.5458676737,102669.5458676737,102669.5458676737,102669.5458676737,102669.5458676737,102669.5458676737,102669.5458676737,102669.5458676737
2021-04-21,101936.54656671698,101936.54656671698,101936.54656671698,101936.54656671698,101936.54656671698,101936.54656671698,101936.54656671698,101936.54656671698,101936.54656671698
2021-04-22,102816.14398025686,102816.14398025686,102816.14398025686,102816.14398025686,102816.14398025686,102816.14398025686,102816.14398025686,102816.14398025686,102816.14398025686
2021-04-23,101640.71510288471,101640.71510288471,101640.71510288471,101640.71510288471,101640.71510288471,101640.71510288471,101640.71510288471,101640.71510288471,101640.71510288471
2021-04-26,102332.32615995775,102332.32615995775,102332.32615995775,102332.32615995775,102332.32615995775,102332.32615995775,102332.32615995775,102332.32615995775,102332.32615995775
2021-04-27,102714.1229230967,102714.1229230967,102714.1229230967,102714.1229230967,102714.1229230967,102714.1229230967,102714.1229230967,102714.1229230967,102714.1229230967
2021-04-28,102469.23059979896,102469.23059979896,102469.23059979896,102469.23059979896,102469.23059979896,102469.23059979896,102469.23059979896,102469.23059979896,102469.23059979896
2021-04-29,102468.86758178346,102468.86758178346,102468.86758178346,102468.86758178346,102468.86758178346,102468.86758178346,102468.86758178346,102468.86758178346,102468.86758178346
