variant,family,pool_size,normal_limit,fallback_limit,emerging_limit,symbols_hash,symbols,total_return,cagr,annual_volatility,sharpe,sortino,max_drawdown,calmar,annual_turnover,trade_count,average_exposure,total_fees,slippage_cost_estimate,blocked_order_count,limit_blocked_order_count,eligibility_blocked_order_count,liquidity_limited_order_count,cash_management_annual_rate,cash_interest_income,cash_interest_calendar_days,cash_management_fees,candidate_day_rate,return_2018_2020,mdd_2018_2020,return_2021_2022,mdd_2021_2022,return_2023_2024,mdd_2023_2024,return_2024_2026,mdd_2024_2026,return_2025_2026,mdd_2025_2026,path_diff_days_vs_core45,target_agreement_vs_core45
random45_086,random_45_of_51,45,5,3,15,ea385959a52670e36d02a6d30440ee4d6b02edf83ace1d60216d4741d6c66461,510300.SH|510500.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513200.SH|513310.SH|512010.SH|159647.SZ|512070.SH|159851.SZ|512200.SH|512760.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|512980.SH|513520.SH|513030.SH|561360.SH,1.495030216592098,0.1199450717755052,0.1983543272095481,0.6919309343885124,1.1055580793441273,-0.3047840967617589,0.3935411100837815,15.334539501075373,248.0,0.4264769847639124,5144.869044940868,28394.84633315384,0.0,0.0,0.0,105.0,0.015,9190.438356164372,2948.0,1461.2500000000132,0.2445125063808065,0.0164510998712381,-0.2139586521805792,0.1657882949727573,-0.3047840967617589,0.0787538204435702,-0.244962659657449,0.8118129024982341,-0.244962659657449,0.9518537894450764,-0.1221549051035201,602,0.6927003573251659
random45_087,random_45_of_51,45,5,3,15,b404e022cd704bd64e47b0b673debf297882eea4ddb17d347516ebf4c8d15836,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|159941.SZ|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513520.SH|513030.SH,3.668123975929572,0.2103336471565846,0.2269142516662592,0.986633474049476,1.6274500334430058,-0.3376337828989721,0.6229638673909634,15.481967103251504,261.0,0.4579979303991893,5350.5072487443185,28999.152752972233,0.0,0.0,0.0,116.0,0.015,8542.849315068497,2948.0,1391.13,0.2419601837672281,0.098058928240142,-0.0984726543323398,0.0117051480307617,-0.3376337828989721,0.2454611073914034,-0.2256967308202682,2.8342788932448366,-0.2256967308202682,2.373903089429065,-0.1253372945706496,356,0.8182746299132211
random45_088,random_45_of_51,45,5,3,15,91c4827682cdb5c862da5111f1e837024f1e6441dd098fe9dda04f1f02f1ed5a,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|515790.SH|563380.SH|512400.SH|515220.SH|516020.SH|516150.SH|510630.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|512980.SH|513520.SH|513030.SH|561360.SH,3.5874169092121333,0.2077211881218121,0.2230077015160502,0.989895288515575,1.643918197495218,-0.2979995165244929,0.6970520977497603,16.27262489349342,267.0,0.4676163801380819,5858.804543113811,34024.99800360203,0.0,0.0,0.0,112.0,0.015,8716.109589041082,2948.0,1400.310000000003,0.2516590096988259,0.0842345794675376,-0.1468834502985094,0.1339560098203738,-0.2979995165244929,0.108919763676512,-0.2148466139197793,2.4707539903882183,-0.2245054520895313,2.3647176488273733,-0.1253371786735322,410,0.7907095456865748
random45_089,random_45_of_51,45,5,3,15,872d7e7b0dedced8e4054dec61920cc08f181a794e19412051258e92fdddba13,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|159981.SZ|159985.SZ|513500.SH|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513520.SH|513030.SH|561360.SH,2.062954165809872,0.1487661246024156,0.2170366703635544,0.7714368801016387,1.2738829218483492,-0.2179317239908202,0.6826272094680534,18.208767574858612,296.0,0.4728138310231979,5851.078200499253,33279.70447373272,0.0,0.0,0.0,131.0,0.015,8921.424657534275,2948.0,1464.4600000000075,0.3057682491066871,0.1389533756266363,-0.1005870264749195,-0.0441558514152831,-0.1910481992580276,0.6297463610272884,-0.2179317239908202,1.86868565200718,-0.2179317239908202,0.7263444228681508,-0.2072714514194648,662,0.6620724859622257
random45_090,random_45_of_51,45,5,3,15,de2a01fea3fe5297d967fa6fd5b8e1156ace88d8c9730325490949002ace6fd2,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159985.SZ|513500.SH|159941.SZ|513130.SH|513530.SH|513200.SH|513310.SH|562600.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513520.SH|513030.SH|561360.SH,1.0944487666151583,0.0959222815202096,0.2013001636266322,0.5731478882897068,0.8867988151585551,-0.4447186019377019,0.2156920828188042,19.156209467866184,252.0,0.4674103470501848,5044.239835221063,29885.004153925187,0.0,0.0,0.0,90.0,0.015,7335.328767123267,2948.0,1198.7999999999925,0.2904543134252169,0.0253101869844334,-0.154453483596081,-0.1329531395225721,-0.4447186019377019,0.190153874574412,-0.2370974197303553,1.2373649572416203,-0.2370974197303553,0.9795605219780898,-0.1220989781956601,553,0.7177131189382338
random45_091,random_45_of_51,45,5,3,15,b05aa789c6340e0f2e9751347dd5aa5574da710bac69146ebd3344681dea4899,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|561380.SH|513520.SH|513030.SH|561360.SH,3.4990369316037357,0.2048137578581235,0.2242497990680295,0.9745991574205662,1.5983731937922183,-0.2544297519300135,0.8049913829042369,16.32961867915557,256.0,0.4826775353389915,6342.44419197781,37879.08143118919,0.0,0.0,0.0,108.0,0.015,9972.945205479484,2948.0,1618.609999999998,0.265441551812149,0.0428370080346267,-0.180516235574545,0.2248904140188039,-0.2544297519300135,0.2886710785321493,-0.2194013938885298,1.9379542794811675,-0.2194013938885298,1.7331521296422197,-0.1363071155563926,378,0.8070444104134763
random45_092,random_45_of_51,45,5,3,15,2b60647794f79eaa61593447a409519e8b49d1eb67fa48091e1e625070db8986,510300.SH|510500.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513520.SH|513030.SH|561360.SH,3.3200832436759535,0.1987701520807774,0.2269659734108562,0.9423402048167998,1.5658292756206735,-0.2608554287162238,0.7619935420129326,16.302623103808422,264.0,0.4619825654155127,6391.949442651331,37634.59571586192,0.0,0.0,0.0,121.0,0.015,9876.41095890411,2948.0,1619.310000000002,0.2501276161306789,0.1165501319277,-0.1534315212424933,0.2416897445312802,-0.2134612166798508,0.1377612718363852,-0.2608554287162238,1.598675064249992,-0.2608554287162238,1.7387326995673016,-0.1798380073859482,419,0.7861153649821337
random45_093,random_45_of_51,45,5,3,15,18f6d9a8c57fc2b1e36c783d63ddf92a3e5480539018dc42e1518321a0798284,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|159851.SZ|512760.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159611.SZ|516970.SH|159745.SZ|561380.SH|512980.SH|513520.SH|513030.SH|561360.SH,1.9279879133127351,0.142370012462548,0.1991461026787011,0.7933073139161433,1.2842810886656066,-0.2447950736079113,0.5815885522703871,15.460824739955152,260.0,0.426864911191696,5692.980508623558,34333.80616170466,0.0,0.0,0.0,115.0,0.015,9941.342465753496,2948.0,1585.139999999995,0.2460438999489535,0.0463533703299858,-0.1905724669060332,0.3186160346642084,-0.2117855875430692,0.0917888041582317,-0.2447950736079113,0.8910599004461377,-0.2447950736079113,0.9437209384684055,-0.1221548657669394,533,0.7279224093925473
random45_094,random_45_of_51,45,5,3,15,0265a648e43ee1ef2cdc60856b517af8b898b4e1fe3f6f240947d48874bbdfeb,512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513520.SH|513030.SH|561360.SH,0.2390460064021451,0.0269121812695098,0.1736233014382116,0.2457482736721167,0.3657356870457099,-0.3795617732452082,0.0709032973458152,17.335172650174588,258.0,0.4257936990448714,4269.9563737591925,24360.958726469275,0.0,0.0,0.0,101.0,0.015,7204.602739726084,2948.0,1176.109999999995,0.2756508422664624,0.1537220815335114,-0.1102253804575403,-0.2683948080593129,-0.3795617732452082,0.0862425136843982,-0.2370583356859082,0.3899609362044793,-0.2370583356859082,0.3513960718865645,-0.0993362185876661,599,0.6942317508933129
random45_095,random_45_of_51,45,5,3,15,f7b2a073680c7a38bb934b6e3837967d1533d9e6745941754342422cd6829bb3,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|513090.SH|513130.SH|513530.SH|513200.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|159819.SZ|562500.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513030.SH|561360.SH,0.6248104513240813,0.0619839181154713,0.1744060336401619,0.4449598482383907,0.7023297783555593,-0.3353586982031378,0.1848287175719105,16.314085762702074,234.0,0.4446538725712959,4484.152385610448,23916.340134167076,0.0,0.0,0.0,90.0,0.015,7581.616438356149,2948.0,1219.4099999999958,0.2868810617662072,0.0227627152467908,-0.1492066621241776,0.0448121137362027,-0.301184946733169,0.0519405859456105,-0.220205483184908,0.7164700550243348,-0.1533901301392692,0.4454344650290101,-0.1533901301392692,570,0.7090352220520674
random45_096,random_45_of_51,45,5,3,15,d66bfcbc8ac50420f286058c5df1d72e6080c5eb8dbb6efed987cd27a66182bc,510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|159996.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513520.SH|513030.SH|561360.SH,1.633328242282157,0.1274558441474995,0.2173092920881907,0.6814745854291464,1.092857712211514,-0.3628354044384341,0.3512773080806844,16.194342693836994,237.0,0.4637683804351002,4737.891796035411,27375.681394878924,0.0,0.0,0.0,93.0,0.015,7980.863013698628,2948.0,1302.2900000000182,0.259315977539561,0.0269954693029399,-0.1301529257615833,-0.0272876138847563,-0.3628354044384341,0.0852017048205597,-0.2601188592926333,1.2729041901594451,-0.2601188592926333,1.4290785327493336,-0.1364130696553874,436,0.7774374680959674
swap__159611.SZ__for__513030.SH,same_exposure_or_category_swap,45,5,3,15,16c382a77e197fe9c0257121a7a637a4ae2a526f0050b02d71ffd5ae027c021e,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|516970.SH|159745.SZ|513030.SH,5.516294168525187,0.2613996216613874,0.2211078791014231,1.2007069778755446,2.0582542820878538,-0.2218857323282884,1.1780821548031608,15.472072272109369,255.0,0.4997214775777188,6336.431070126774,34670.90425665559,0.0,0.0,0.0,118.0,0.015,9000.410958904095,2948.0,1452.4800000000073,0.262378764675855,0.0145490378693877,-0.1541222861356872,0.2391534700923634,-0.2218857323282884,0.3985696955997966,-0.1368329606680168,3.377125177373692,-0.1253387495875223,2.706111040356385,-0.1253387495875223,117,0.9402756508422664
swap__159611.SZ__for__561380.SH,same_exposure_or_category_swap,45,5,3,15,1b2885242d7de2b3070b108c60f00a802cdd1152e83d0d7ae1917066a5a85aed,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|516970.SH|159745.SZ|561380.SH,5.980732647731656,0.2722055137712527,0.228173137309532,1.2093405942842297,2.0679808916719344,-0.2218193578066835,1.227149498866014,15.891235763219894,251.0,0.5212239110795016,6408.558834219933,34918.991653043035,0.0,0.0,0.0,108.0,0.015,8569.972602739737,2948.0,1375.3700000000017,0.2715671260847371,0.0046392939674158,-0.1371848142935221,0.2055634198518445,-0.2218193578066835,0.3972014441851654,-0.1361708752598652,3.8146802223876097,-0.166459134547348,3.125169112542107,-0.166459134547348,35,0.9821337417049516
swap__159745.SZ__for__561380.SH,same_exposure_or_category_swap,45,5,3,15,2e2a346217bf8d66fa11db2f197e75a18317a2f93d1b3ae7293d491c7601c9d7,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|561380.SH,5.922926577952201,0.2708955081784725,0.2280506106588923,1.2051710087085532,2.061512908475647,-0.2218193578066835,1.2212437672574956,16.140097753231444,256.0,0.5210509351732999,6488.418201531695,35218.33511132955,0.0,0.0,0.0,110.0,0.015,8547.369863013719,2948.0,1371.1600000000017,0.2710566615620214,0.0046392939674158,-0.1371848142935221,0.2055634198518445,-0.2218193578066835,0.3857913052219748,-0.1361708752598652,3.774810805387155,-0.1664800898259246,3.1246933948270073,-0.1664800898259246,33,0.9831546707503828
swap__159755.SZ__for__560280.SH,same_exposure_or_category_swap,45,5,3,15,bfe6e5f7db5c39583af8ad698d77d3677c530fe1cf821610532e125b62ea031e,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH,4.713807076044895,0.2410269988167295,0.2210038884013486,1.1246067727862394,1.9260143095222415,-0.3139442747132592,0.7677381568333148,16.404072431288593,249.0,0.5151378341708233,5954.5038397983035,32333.99037302791,0.0,0.0,0.0,102.0,0.015,8023.726027397268,2948.0,1297.36000000001,0.2715671260847371,0.0046392939674158,-0.1371848142935221,0.0632924918928958,-0.3139442747132592,0.3938679794200557,-0.1368144205139438,3.482921374513311,-0.1290672712127072,2.837434921407764,-0.125340330050074,38,0.9806023481368044
swap__159819.SZ__for__512980.SH,same_exposure_or_category_swap,45,5,3,15,966f348b24a4a5490ec4449a4f71d9c544a979efb2f9b33b89fdcef4025e72e5,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|512980.SH,4.784095023296575,0.2429083532208469,0.2219466869133223,1.1278433390792646,1.9228806321202057,-0.253441117172872,0.958440981994091,15.154576331937095,245.0,0.4883687925338726,6090.908096312292,32773.39921073199,0.0,0.0,0.0,105.0,0.015,8341.356164383618,2948.0,1353.310000000006,0.2690148034711587,0.0094784745322791,-0.1329159213896522,0.1567722651567342,-0.253441117172872,0.3380471615391052,-0.136781112524971,3.6450331157014126,-0.131683561966635,2.7018521378703975,-0.131683561966635,120,0.9387442572741196
swap__159869.SZ__for__512980.SH,same_exposure_or_category_swap,45,5,3,15,f692ab92c438cccc82498f4f69cf297684668dfd8b179fa1a7c9da21c45b970a,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|512980.SH,5.017452685872271,0.2490140622497298,0.2232486056061672,1.145338680574982,1.9681635595368476,-0.2775431345225165,0.8972085102307866,16.155495860027486,258.0,0.5168435366276052,6288.081782198322,34910.36789866449,0.0,0.0,0.0,108.0,0.015,8267.630136986309,2948.0,1333.8400000000045,0.2741194486983154,0.0094784745322791,-0.1329159213896522,0.1207492802810654,-0.2775431345225165,0.4673436103594053,-0.1362880892473426,3.1996513209965665,-0.1292831498214866,2.6247272064348777,-0.1253344350115512,54,0.9724349157733536
swap__510300.SH__for__513030.SH,same_exposure_or_category_swap,45,5,3,15,f566a88f653ce4bc9c6fbe8adf1a8567663b85b3d9ffc02387540aa5705023cf,510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|513030.SH,5.698496765946612,0.2657168933348026,0.221754973013615,1.2138542846509883,2.083475731742145,-0.2219585497175918,1.1971464657382491,15.210699101145323,258.0,0.4994002893666906,6372.831975085123,34867.13563815595,0.0,0.0,0.0,121.0,0.015,9007.931506849283,2948.0,1453.030000000006,0.2572741194486983,0.032842694574424,-0.1386911668054953,0.2288798593920411,-0.2219585497175918,0.3867497751483966,-0.1362910850569427,3.45283410164227,-0.1294167874025055,2.8057095441920854,-0.1253409040661863,108,0.9448698315467076
swap__510630.SH__for__513030.SH,same_exposure_or_category_swap,45,5,3,15,0ba3147664f76ca2bdc9dae97a5d2346383d8b260b2290dea2bb07fcb2e5a7ee,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|513030.SH,5.638787654226909,0.2643135480279182,0.2222549249328377,1.206437328921402,2.0715639952423577,-0.2109814730501072,1.252780844719691,16.70581024372084,268.0,0.5104531338201725,6634.620373525911,36730.24396133423,0.0,0.0,0.0,119.0,0.015,8713.273972602743,2948.0,1410.6900000000026,0.2720775906074528,0.0083061504403607,-0.1587407616038642,0.246790974821067,-0.2109814730501072,0.3868581888593263,-0.1368358892946181,3.4595121363017727,-0.1293993120702306,2.8077695477260254,-0.125334170738493,140,0.928534966819806
swap__510880.SH__for__513030.SH,same_exposure_or_category_swap,45,5,3,15,8f5f0ead10f90b38d74f4f538b25d1955c256db5eebf6b537a8c2a82d99ca762,510300.SH|510500.SH|512100.SH|159915.SZ|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|513030.SH,5.486517479534417,0.260684035201983,0.2244600948288903,1.1834121327696585,2.026803597248969,-0.2747287963706354,0.9488777246717716,15.468772136595987,248.0,0.496872856232014,6279.003060937421,34324.8120045966,0.0,0.0,0.0,109.0,0.015,8939.506849315065,2948.0,1439.089999999998,0.2552322613578356,0.0388691083282253,-0.1827463910199331,0.1465131477342192,-0.2747287963706354,0.4273488718987785,-0.1374248741164466,3.454832314574693,-0.1293489783779969,2.8154132614213614,-0.1253332466125541,154,0.9213884635017866
swap__512010.SH__for__513030.SH,same_exposure_or_category_swap,45,5,3,15,a4014cf0afae0206230da7f0d9121c4ae5749ad9f43a81dfa61e6e9c01631072,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|513030.SH,5.880653298886276,0.2699314275179318,0.2213068760132753,1.2314385448190757,2.1284028732647293,-0.2225080221780242,1.2131312160150574,16.229743211771602,288.0,0.5123564134319192,6415.607502595839,36665.909777217494,0.0,0.0,0.0,140.0,0.015,9085.767123287667,2948.0,1474.949999999997,0.2685043389484431,0.0516017852086143,-0.1267437260148594,0.227806656294409,-0.2225080221780242,0.3864471723437666,-0.1353181412365531,3.489839891671709,-0.1294528110222497,2.8436607660673228,-0.1253369558682693,113,0.9423175089331292
swap__512070.SH__for__513030.SH,same_exposure_or_category_swap,45,5,3,15,4ad8c4babef93c192123811f1a73175e90c534777a9997a4fd56e44802eb2ad6,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|513030.SH,7.159332889447217,0.2970352667441542,0.2278351318933437,1.2989636120938048,2.2275357332867745,-0.2250417535028285,1.3199118035685804,15.113507676984076,269.0,0.5008482847314347,7075.998566817401,39433.390892354255,0.0,0.0,0.0,130.0,0.015,9714.739726027372,2948.0,1558.0400000000047,0.2511485451761102,0.1269325202725402,-0.1428884961818851,0.2234740167224662,-0.2250417535028285,0.3996568331933867,-0.1318644617084224,3.954958890765124,-0.165100847386357,3.2280529851727557,-0.165100847386357,153,0.9218989280245024
