,mixed_False,mixed_True,uniform_keyword_False,uniform_keyword_True
2022-11-30,119690.0042901496,132103.8302858187,119690.0042901496,132103.8302858187
2022-12-01,118264.15735257849,130632.0827590199,118264.15735257849,130632.0827590199
2022-12-02,118466.9571881255,130815.58324835834,118466.9571881255,130815.58324835834
2022-12-05,122733.78840507125,135272.85464536486,122733.78840507125,135272.85464536486
2022-12-06,119691.28405274005,131920.84293695743,119691.28405274005,131920.84293695743
2022-12-07,120786.58445895766,133127.7433845645,120786.58445895766,133127.7433845645
2022-12-08,124194.18411077117,136882.54300090132,124194.18411077117,136882.54300090132
2022-12-09,125289.49177087401,138089.45144149123,125289.49177087401,138089.45144149123
2022-12-12,124559.28666413878,137284.8458144313,124559.28666413878,137284.8458144313
2022-12-13,124315.88979781722,137016.6492673999,124315.88979781722,137016.6492673999
2022-12-14,124194.18411077117,136882.54300090132,124194.18411077117,136882.54300090132
2022-12-15,122003.58329833605,134468.74210568727,122003.58329833605,134468.74210568727
2022-12-16,123220.58213771437,135809.74082680998,123220.58213771437,135809.74082680998
2022-12-19,117987.48422683333,130043.44312878906,117987.48422683333,130043.44312878906
2022-12-20,116283.68440092658,128166.04332062067,116283.68440092658,128166.04332062067
2022-12-21,118109.18991387938,130177.54939528764,118109.18991387938,130177.54939528764
2022-12-22,120664.88602579688,132993.64511104883,120664.88602579688,132993.64511104883
2022-12-23,122368.68585170363,134871.0449192172,122368.68585170363,134871.0449192172
2022-12-26,121273.38544548606,133664.1444716102,121273.38544548606,133664.1444716102
2022-12-27,122003.58329833605,134468.74210568727,122003.58329833605,134468.74210568727
2022-12-28,123707.39037812804,136346.14990683852,123707.39037812804,136346.14990683852
2022-12-29,125046.08039678191,137821.2389084941,125046.08039678191,137821.2389084941
2022-12-30,124194.18411077117,136882.54300090132,124194.18411077117,136882.54300090132
2023-01-03,126019.6823698387,138894.04108258543,126019.6823698387,138894.04108258543
2023-01-04,129548.98770869829,142782.94696542085,129548.98770869829,142782.94696542085
2023-01-05,130765.98654807662,144123.94568654356,130765.98654807662,144123.94568654356
2023-01-06,128697.09142268752,141844.25105782805,128697.09142268752,141844.25105782805
2023-01-09,131861.27970040892,145330.83814116774,131861.27970040892,145330.83814116774
2023-01-10,131374.4859677658,144794.44504710493,131374.4859677658,144794.44504710493
2023-01-11,133808.4836465225,147476.44248935042,133808.4836465225,147476.44248935042
2023-01-12,131739.5885211334,145196.7478606349,131739.5885211334,145196.7478606349
2023-01-13,136972.68643201445,150963.04555865584,136972.68643201445,150963.04555865584
2023-01-16,138067.97958434673,152169.93801327999,138067.97958434673,152169.93801327999
2023-01-17,135268.87935222243,149085.63775750456,135268.87935222243,149085.63775750456
2023-01-18,135025.48248590087,148817.44121047316,135025.48248590087,148817.44121047316
2023-01-19,136120.79014600368,150024.34965106304,136120.79014600368,150024.34965106304
2023-01-20,136607.58387864684,150560.74274512587,136607.58387864684,150560.74274512587
2023-01-30,135147.18817294692,148951.54747697173,135147.18817294692,148951.54747697173
2023-01-31,129548.98770869829,142782.94696542085,129548.98770869829,142782.94696542085
2023-02-01,131467.67822910319,145135.6370719311,131467.67822910319,145135.6370719311
2023-02-02,131618.11866131844,145385.05118965096,131618.11866131844,145385.05118965096
2023-02-03,131622.19222296227,145380.92648241523,131622.19222296227,145380.92648241523
2023-02-06,131637.03290789376,145397.353194744,131637.03290789376,145397.353194744
2023-02-07,131641.1064695376,145401.8620988536,131641.1064695376,145401.8620988536
2023-02-08,131645.18003118143,145406.3710029632,131645.18003118143,145406.3710029632
2023-02-09,136077.24117997865,150298.87960951356,136077.24117997865,150298.87960951356
2023-02-10,136823.2404685376,151122.37882416276,136823.2404685376,151122.37882416276
2023-02-13,141896.03740934114,156722.17544715432,141896.03740934114,156722.17544715432
2023-02-14,141000.840041673,155733.97835295228,141000.840041673,155733.97835295228
2023-02-15,141000.840041673,155733.97835295228,141000.840041673,155733.97835295228
2023-02-16,142045.2443814633,156886.88314359213,142045.2443814633,156886.88314359213
2023-02-17,139956.44459489564,154581.0833791974,139956.44459489564,154581.0833791974
2023-02-20,143238.8379073499,158204.4759968999,143238.8379073499,158204.4759968999
2023-02-21,141150.03812078218,155898.67623250512,141150.03812078218,155898.67623250512
2023-02-22,140851.64196256382,155569.28047339947,140851.64196256382,155569.28047339947
2023-02-23,139210.4453063367,153757.58416454823,139210.4453063367,153757.58416454823
2023-02-24,137270.84359887816,151616.48227970625,137270.84359887816,151616.48227970625
2023-02-27,139061.2383342145,153592.87646811036,139061.2383342145,153592.87646811036
2023-02-28,139061.2383342145,153592.87646811036,139061.2383342145,153592.87646811036
2023-03-01,140404.0388322232,155075.1770178559,140404.0388322232,155075.1770178559
2023-03-02,139956.44459489564,154581.0833791974,139956.44459489564,154581.0833791974
2023-03-03,138912.04025510527,153428.1785885575,138912.04025510527,153428.1785885575
2023-03-06,138912.04025510527,153428.1785885575,138912.04025510527,153428.1785885575
2023-03-07,136226.43925908787,150463.57748906643,136226.43925908787,150463.57748906643
2023-03-08,135480.4399705289,149640.07827441723,135480.4399705289,149640.07827441723
2023-03-09,135128.30400703012,149251.3598214129,135128.30400703012,149251.3598214129
2023-03-10,135132.5019522356,149255.9931090841,135132.5019522356,149255.9931090841
2023-03-13,135147.79578785202,149272.8729720978,135147.79578785202,149272.8729720978
2023-03-14,135151.9937330575,149277.50625976903,135151.9937330575,149277.50625976903
2023-03-15,135156.19167826296,149282.13954744025,135156.19167826296,149282.13954744025
2023-03-16,135160.38962346842,149286.77283511148,135160.38962346842,149286.77283511148
2023-03-17,135164.5875686739,149291.4061227827,135164.5875686739,149291.4061227827
2023-03-20,135179.88140429033,149308.2859857964,135179.88140429033,149308.2859857964
2023-03-21,135184.0793494958,149312.91927346762,135184.0793494958,149312.91927346762
2023-03-22,135188.27729470126,149317.55256113884,135188.27729470126,149317.55256113884
2023-03-23,135192.47523990672,149322.18584881007,135192.47523990672,149322.18584881007
2023-03-24,135196.6731851122,149326.8191364813,135196.6731851122,149326.8191364813
2023-03-27,135211.96702072863,149343.69899949498,135211.96702072863,149343.69899949498
2023-03-28,135216.1649659341,149348.3322871662,135216.1649659341,149348.3322871662
2023-03-29,135220.36291113956,149352.96557483744,135220.36291113956,149352.96557483744
2023-03-30,135224.56085634502,149357.59886250866,135224.56085634502,149357.59886250866
2023-03-31,135228.7588015505,149362.2321501799,135228.7588015505,149362.2321501799
2023-04-03,135244.05263716693,149379.11201319357,135244.05263716693,149379.11201319357
2023-04-04,135248.2505823724,149383.7453008648,135248.2505823724,149383.7453008648
2023-04-06,135257.99647278336,149394.50187620727,135257.99647278336,149394.50187620727
2023-04-07,135262.19441798882,149399.1351638785,135262.19441798882,149399.1351638785
2023-04-10,135277.48825360526,149416.0150268922,135277.48825360526,149416.0150268922
2023-04-11,135281.68619881073,149420.6483145634,135281.68619881073,149420.6483145634
2023-04-12,135285.8841440162,149425.28160223464,135285.8841440162,149425.28160223464
2023-04-13,135290.08208922166,149429.91488990586,135290.08208922166,149429.91488990586
2023-04-14,135294.28003442712,149434.5481775771,135294.28003442712,149434.5481775771
2023-04-17,135309.57387004356,149451.42804059078,135309.57387004356,149451.42804059078
2023-04-18,135313.77181524903,149456.061328262,135313.77181524903,149456.061328262
2023-04-19,135317.9697604545,149460.69461593323,135317.9697604545,149460.69461593323
2023-04-20,135322.16770565996,149465.32790360446,135322.16770565996,149465.32790360446
2023-04-21,135326.36565086542,149469.96119127568,135326.36565086542,149469.96119127568
2023-04-24,135341.65948648186,149486.84105428937,135341.65948648186,149486.84105428937
2023-04-25,135345.85743168733,149491.4743419606,135345.85743168733,149491.4743419606
2023-04-26,135350.0553768928,149496.10762963182,135350.0553768928,149496.10762963182
2023-04-27,135354.25332209826,149500.74091730305,135354.25332209826,149500.74091730305
2023-04-28,135358.45126730372,149505.37420497427,135358.45126730372,149505.37420497427
2023-05-04,139181.49907370994,153731.57771324404,139181.49907370994,153731.57771324404
2023-05-05,140615.1050307412,155316.38429855593,140615.1050307412,155316.38429855593
2023-05-08,145274.29692527244,160466.97533821352,145274.29692527244,160466.97533821352
2023-05-09,143328.7036635537,158316.18278717287,143328.7036635537,158316.18278717287
2023-05-10,139847.09965964744,154467.37836097964,139847.09965964744,154467.37836097964
2023-05-11,139488.70122214744,154071.18008827456,139488.70122214744,154071.18008827456
2023-05-12,138823.10063620994,153335.37944053896,138823.10063620994,153335.37944053896
2023-05-15,138464.70219870994,152939.18116783389,138464.70219870994,152939.18116783389
2023-05-16,137440.70317527244,151807.1822473932,137440.70317527244,151807.1822473932
2023-05-17,136775.10258933494,151071.38159965762,136775.10258933494,151071.38159965762
2023-05-18,138208.69633933494,152656.17469047793,138208.69633933494,152656.17469047793
2023-05-19,136007.0972182412,150222.37566208132,136007.0972182412,150222.37566208132
2023-05-22,135495.09770652244,149656.37620186099,135495.09770652244,149656.37620186099
2023-05-23,133549.5044448037,147505.58365082034,133549.5044448037,147505.58365082034
2023-05-24,131399.10161277244,145128.3805200983,131399.10161277244,145128.3805200983
2023-05-25,130997.89699181054,144684.8613492693,130997.89699181054,144684.8613492693
2023-05-26,131001.93945756397,144689.3391574885,131001.93945756397,144689.3391574885
2023-05-29,131016.78014249548,144705.65258214602,131016.78014249548,144705.65258214602
2023-05-30,131020.85370413931,144710.1303903652,131020.85370413931,144710.1303903652
2023-05-31,130261.36297029738,143915.70131461005,130261.36297029738,143915.70131461005
2023-06-01,130447.1716527391,144106.51643614934,130447.1716527391,144106.51643614934
2023-06-02,131190.36208433396,144927.30586867497,131190.36208433396,144927.30586867497
2023-06-05,133605.76421064622,147594.9082170026,133605.76421064622,147594.9082170026
2023-06-06,133141.26465362794,147081.90870623753,133141.26465362794,147081.90870623753
2023-06-07,133791.57289308793,147800.11780600713,133791.57289308793,147800.11780600713
2023-06-08,133141.26465362794,147081.90870623753,133141.26465362794,147081.90870623753
2023-06-09,133884.46615976578,147902.71036963628,133884.46615976578,147902.71036963628
2023-06-12,134999.26288170106,149133.90674929784,134999.26288170106,149133.90674929784
2023-06-13,136671.46350187546,150980.70743422673,136671.46350187546,150980.70743422673
2023-06-14,137135.96305889374,151493.70694499183,137135.96305889374,151493.70694499183
2023-06-15,136764.36784309632,151083.312228729,136764.36784309632,151083.312228729
2023-06-16,137879.1645650316,152314.50860839055,137879.1645650316,152314.50860839055
2023-06-19,137879.1645650316,152314.50860839055,137879.1645650316,152314.50860839055
2023-06-20,138157.86651415116,152622.31076102422,138157.86651415116,152622.31076102422
2023-06-21,137743.55151260277,152164.73574316775,137743.55151260277,152164.73574316775
2023-06-26,137770.33219753427,152194.44861988007,137770.33219753427,152194.44861988007
2023-06-27,137774.59233452057,152199.17519522255,137774.59233452057,152199.17519522255
2023-06-28,137778.85247150686,152203.90177056502,137778.85247150686,152203.90177056502
2023-06-29,137783.11260849316,152208.6283459075,137783.11260849316,152208.6283459075
2023-06-30,137787.37274547946,152213.35492124996,137787.37274547946,152213.35492124996
2023-07-03,137802.89315643837,152230.57464727736,137802.89315643837,152230.57464727736
2023-07-04,137807.15329342466,152235.30122261983,137807.15329342466,152235.30122261983
2023-07-05,137811.41343041096,152240.0277979623,137811.41343041096,152240.0277979623
2023-07-06,137916.07656399487,152345.1573699024,137916.07656399487,152345.1573699024
2023-07-07,137514.7657557592,151944.28190413248,137514.7657557592,151944.28190413248
2023-07-10,137782.8295878212,152278.76867703767,137782.8295878212,152278.76867703767
2023-07-11,138400.23390567704,152960.97344807955,138400.23390567704,152960.97344807955
2023-07-12,140664.03338230058,155462.37286977144,140664.03338230058,155462.37286977144
2023-07-13,139635.0425413887,154325.38299016329,139635.0425413887,154325.38299016329
2023-07-14,139703.6375693123,154401.17749623628,139703.6375693123,154401.17749623628
2023-07-17,141075.63626087114,155917.17605046602,141075.63626087114,155917.17605046602
2023-07-18,141281.4377001564,156144.5776408133,141281.4377001564,156144.5776408133
2023-07-19,144505.63298976823,159707.17243604036,144505.63298976823,159707.17243604036
2023-07-20,145534.64018619462,160844.1803877768,145534.64018619462,160844.1803877768
2023-07-21,144299.83155048295,159479.77084569307,144299.83155048295,159479.77084569307
2023-07-24,144574.24437320634,159782.98501424165,144574.24437320634,159782.98501424165
2023-07-25,147249.6303728859,162739.16954449983,147249.6303728859,162739.16954449983
2023-07-26,148278.6375693123,163876.17749623628,148278.6375693123,163876.17749623628
2023-07-27,149993.6441115181,165771.1847250876,149993.6441115181,165771.1847250876
2023-07-28,148278.6375693123,163876.17749623628,148278.6375693123,163876.17749623628
2023-07-31,147592.63822353288,163118.17821912142,147592.63822353288,163118.17821912142
2023-08-01,149101.8433264534,164785.78385762544,149101.8433264534,164785.78385762544
2023-08-02,149444.83482158586,165164.77446011873,149444.83482158586,165164.77446011873
2023-08-03,147729.84463489457,163269.7853033957,147729.84463489457,163269.7853033957
2023-08-04,149239.03338230058,164937.37286977144,149239.03338230058,164937.37286977144
2023-08-07,147592.63822353288,163118.17821912142,147592.63822353288,163118.17821912142
2023-08-08,146975.23390567704,162435.97344807955,146975.23390567704,162435.97344807955
2023-08-09,150062.2391394417,165846.9792311606,150062.2391394417,165846.9792311606
2023-08-10,150268.04057872697,166074.3808215079,150268.04057872697,166074.3808215079
2023-08-11,151365.64280307695,167287.18327931734,151365.64280307695,167287.18327931734
2023-08-14,152257.44358814164,168272.5841467795,152257.44358814164,168272.5841467795
2023-08-15,153492.2358683388,169636.97561673494,153492.2358683388,169636.97561673494
2023-08-16,153286.4344290535,169409.57402638765,153286.4344290535,169409.57402638765
2023-08-17,155756.03534496232,172138.37503842684,155756.03534496232,172138.37503842684
2023-08-18,157539.63691509172,174109.17677335115,157539.63691509172,174109.17677335115
2023-08-21,160763.83220470353,177671.7715685782,160763.83220470353,177671.7715685782
2023-08-22,155893.24175632402,172289.98212270113,155893.24175632402,172289.98212270113
2023-08-23,155756.03534496232,172138.37503842684,155756.03534496232,172138.37503842684
2023-08-24,156853.6375693123,173351.17749623628,156853.6375693123,173351.17749623628
2023-08-25,160146.44424236222,176989.58486966463,160146.44424236222,176989.58486966463
2023-08-28,161724.24437320634,178732.98501424165,161724.24437320634,178732.98501424165
2023-08-29,162753.2352141182,179869.9748938498,162753.2352141182,179869.9748938498
2023-08-30,162410.24371898576,179490.98429135652,162410.24371898576,179490.98429135652
2023-08-31,162753.2352141182,179869.9748938498,162753.2352141182,179869.9748938498
2023-09-01,161038.2286719124,177974.9676649985,161038.2286719124,177974.9676649985
2023-09-04,158088.42984950944,174715.56896619173,158088.42984950944,174715.56896619173
2023-09-05,159803.43639171525,176610.57619504305,159803.43639171525,176610.57619504305
2023-09-06,162273.03730762406,179339.37720708223,162273.03730762406,179339.37720708223
2023-09-07,162478.83874690934,179566.77879742952,162478.83874690934,179566.77879742952
2023-09-08,159460.42854106828,176231.56752042146,159460.42854106828,176231.56752042146
2023-09-11,161038.2286719124,177974.9676649985,161038.2286719124,177974.9676649985
2023-09-12,159254.64345729753,176004.18400220247,159254.64345729753,176004.18400220247
2023-09-13,156716.4311579506,173199.570411962,156716.4311579506,173199.570411962
2023-09-14,155893.24175632402,172289.98212270113,155893.24175632402,172289.98212270113
2023-09-15,159186.03207385942,175928.37142400118,159186.03207385942,175928.37142400118
2023-09-18,157951.23979366227,174563.97995404573,157951.23979366227,174563.97995404573
2023-09-19,154452.63168132707,170698.1709902701,154452.63168132707,170698.1709902701
2023-09-20,156167.63822353288,172593.17821912142,156167.63822353288,172593.17821912142
2023-09-21,154589.83809268876,170849.7780745444,154589.83809268876,170849.7780745444
2023-09-22,155138.6310271065,171456.17026738496,155138.6310271065,171456.17026738496
2023-09-25,154589.83809268876,170849.7780745444,154589.83809268876,170849.7780745444
2023-09-26,155933.4940292742,172334.45912400764,155933.4940292742,172334.45912400764
2023-09-27,155938.3138922879,172339.80761715834,155938.3138922879,172339.80761715834
2023-09-28,155943.1337553016,172345.15611030904,155943.1337553016,172345.15611030904
2023-10-09,156011.65224845227,172421.18953496657,156011.65224845227,172421.18953496657
2023-10-10,156016.50320735638,172426.53802811727,156016.50320735638,172426.53802811727
2023-10-11,156021.35416626048,172431.88652126797,156021.35416626048,172431.88652126797
2023-10-12,156026.2051251646,172437.23501441866,156026.2051251646,172437.23501441866
2023-10-13,156031.0560840687,172442.58350756936,156031.0560840687,172442.58350756936
2023-10-16,156048.72896078104,172462.06898702143,156048.72896078104,172462.06898702143
2023-10-17,156053.57991968514,172467.41748017212,156053.57991968514,172467.41748017212
2023-10-18,156058.43087858925,172472.76597332282,156058.43087858925,172472.76597332282
2023-10-19,156063.28183749336,172478.11446647352,156063.28183749336,172478.11446647352
2023-10-20,156068.13279639746,172483.46295962422,156068.13279639746,172483.46295962422
2023-10-23,156085.8056731098,172502.94843907628,156085.8056731098,172502.94843907628
2023-10-24,156090.6566320139,172508.29693222698,156090.6566320139,172508.29693222698
2023-10-25,156095.50759091802,172513.64542537768,156095.50759091802,172513.64542537768
2023-10-26,156100.35854982212,172518.99391852837,156100.35854982212,172518.99391852837
2023-10-27,156105.20950872623,172524.34241167907,156105.20950872623,172524.34241167907
2023-10-30,156122.88238543857,172543.82789113114,156122.88238543857,172543.82789113114
2023-10-31,156127.73334434268,172549.17638428183,156127.73334434268,172549.17638428183
2023-11-01,156132.58430324678,172554.52487743253,156132.58430324678,172554.52487743253
2023-11-02,156137.4352621509,172559.87337058323,156137.4352621509,172559.87337058323
2023-11-03,156142.286221055,172565.22186373392,156142.286221055,172565.22186373392
2023-11-06,156159.95909776734,172584.707343186,156159.95909776734,172584.707343186
2023-11-07,154855.5304051657,171280.77618483093,154855.5304051657,171280.77618483093
2023-11-08,155545.562128302,172047.0083875449,155545.562128302,172047.0083875449
2023-11-09,154366.0672705139,170742.91407296967,154366.0672705139,170742.91407296967
2023-11-10,152007.0675115551,168134.71433947398,152007.0675115551,168134.71433947398
2023-11-13,150827.56261038434,166830.60892055344,150827.56261038434,166830.60892055344
2023-11-14,152007.0675115551,168134.71433947398,152007.0675115551,168134.71433947398
2023-11-15,153523.5680739845,169811.4149613173,153523.5680739845,169811.4149613173
2023-11-16,150490.56694912564,166458.01371763062,150490.56694912564,166458.01371763062
2023-11-17,150659.064779755,166644.31131909203,150659.064779755,166644.31131909203
2023-11-20,150659.064779755,166644.31131909203,150659.064779755,166644.31131909203
2023-11-21,150153.5612444843,166085.40741036247,150153.5612444843,166085.40741036247
2023-11-22,147120.5701630081,162732.01727102112,147120.5701630081,162732.01727102112
2023-11-23,149479.5699219669,165340.21700451683,149479.5699219669,165340.21700451683
2023-11-24,148300.06502079617,164036.1115855963,148300.06502079617,164036.1115855963
2023-11-27,148637.07072543752,164408.71789286446,148637.07072543752,164408.71789286446
2023-11-28,147922.77809766599,163890.22486617096,147922.77809766599,163890.22486617096
2023-11-29,147396.08106695855,163266.01662021404,147396.08106695855,163266.01662021404
2023-11-30,148080.81474912376,163951.24783662581,148080.81474912376,163951.24783662581
2023-12-01,146854.1725573219,162725.10317907052,146854.1725573219,162725.10317907052
2023-12-04,145382.73412843037,161238.65006768334,145382.73412843037,161238.65006768334
2023-12-05,141412.89414179433,157235.04543467105,141412.89414179433,157235.04543467105
2023-12-06,141954.76509002308,157783.65169789974,141954.76509002308,157783.65169789974
2023-12-07,140646.88659204237,156418.8167951068,140646.88659204237,156418.8167951068
2023-12-08,143024.38794690193,159039.7566558181,143024.38794690193,159039.7566558181
2023-12-11,143829.6962457207,159971.9644473775,143829.6962457207,159971.9644473775
2023-12-12,144996.08386287323,161297.65215937296,144996.08386287323,161297.65215937296
2023-12-13,146540.8304018854,163014.43653002896,146540.8304018854,163014.43653002896
2023-12-14,148331.63645695438,165006.5432657353,148331.63645695438,165006.5432657353
2023-12-15,146540.8304018854,163014.43653002896,146540.8304018854,163014.43653002896
2023-12-18,147517.63723324527,164101.0441292874,147517.63723324527,164101.0441292874
2023-12-19,148331.63645695438,165006.5432657353,148331.63645695438,165006.5432657353
2023-12-20,148820.03016899814,165549.83627096334,148820.03016899814,165549.83627096334
2023-12-21,146866.43591355078,163376.64266124886,146866.43591355078,163376.64266124886
2023-12-22,147680.4351372599,164282.14179769676,147680.4351372599,164282.14179769676
2023-12-25,147843.23304127448,164463.2394661061,147843.23304127448,164463.2394661061
2023-12-26,148820.03016899814,165549.83627096334,148820.03016899814,165549.83627096334
2023-12-27,149471.2314886927,166274.23773900192,149471.2314886927,166274.23773900192
2023-12-28,148982.83777664887,165730.94473377382,148982.83777664887,165730.94473377382
2023-12-29,148820.03016899814,165549.83627096334,148820.03016899814,165549.83627096334
2024-01-02,148331.63645695438,165006.5432657353,148331.63645695438,165006.5432657353
2024-01-03,145889.63878582706,162290.04585639157,145889.63878582706,162290.04585639157
2024-01-04,145238.43746613254,161565.64438835302,145238.43746613254,161565.64438835302
2024-01-05,144092.36010912442,160290.66362582063,144092.36010912442,160290.66362582063
2024-01-08,143661.16198900723,159810.4657193265,143661.16198900723,159810.4657193265
2024-01-09,143630.36422136807,159776.1682053647,143630.36422136807,159776.1682053647
2024-01-10,143075.96034410977,159158.76388750886,143075.96034410977,159158.76388750886
2024-01-11,143075.96034410977,159158.76388750886,143075.96034410977,159158.76388750886
2024-01-12,143537.95623186612,159673.2593079648,143537.95623186612,159673.2593079648
2024-01-15,144369.55470446133,160599.35760699128,144369.55470446133,160599.35760699128
2024-01-16,143283.95098940583,159391.38435653152,143283.95098940583,159391.38435653152
2024-01-17,143127.55300299375,159217.38659671246,143127.55300299375,159217.38659671246
2024-01-18,143440.34897581788,159565.38211635055,143440.34897581788,159565.38211635055
2024-01-19,146881.15128771518,163393.3846884102,146881.15128771518,163393.3846884102
2024-01-22,152355.14606730195,169483.3788805336,152355.14606730195,169483.3788805336
2024-01-23,150478.35158602445,167395.3850202888,150478.35158602445,167395.3850202888
2024-01-24,151260.35084025114,168265.38419059216,151260.35084025114,168265.38419059216
2024-01-25,150009.1483046219,166873.38136962356,150009.1483046219,166873.38136962356
2024-01-26,148445.14979616855,165133.3830290169,148445.14979616855,165133.3830290169
2024-01-29,148337.79916221494,165013.85200840735,148337.79916221494,165013.85200840735
2024-01-30,148031.54755038983,164672.52833639804,148031.54755038983,164672.52833639804
2024-01-31,148031.54755038983,164672.52833639804,148031.54755038983,164672.52833639804
2024-02-01,147235.9419862724,163787.22214495364,147235.9419862724,163787.22214495364
2024-02-02,147235.9419862724,163787.22214495364,147235.9419862724,163787.22214495364
2024-02-05,149357.5462858177,166148.0269292516,149357.5462858177,166148.0269292516
2024-02-06,150683.54502124555,167623.52552210513,150683.54502124555,167623.52552210513
2024-02-07,149357.5462858177,166148.0269292516,149357.5462858177,166148.0269292516
2024-02-08,148561.94072170026,165262.7207378072,148561.94072170026,165262.7207378072
2024-02-19,152009.5437566734,169099.02411495868,152009.5437566734,169099.02411495868
2024-02-20,152539.93692798383,169689.21651636783,152539.93692798383,169689.21651636783
2024-02-21,157048.34211272962,174705.9222856683,157048.34211272962,174705.9222856683
2024-02-22,157313.53869838483,175001.01848637286,157313.53869838483,175001.01848637286
2024-02-23,157843.94767684705,175591.2284771127,157843.94767684705,175591.2284771127
2024-02-26,153865.93566341168,171164.71510922138,153865.93566341168,171164.71510922138
2024-02-27,154131.1322490669,171459.81130992595,154131.1322490669,171459.81130992595
2024-02-28,153865.93566341168,171164.71510922138,153865.93566341168,171164.71510922138
2024-02-29,154131.1322490669,171459.81130992595,154131.1322490669,171459.81130992595
2024-03-01,154396.3446418739,171754.9250999612,154396.3446418739,171754.9250999612
2024-03-04,152805.13351363904,169984.3127170724,152805.13351363904,169984.3127170724
2024-03-05,152208.13168290112,169331.62871111964,152208.13168290112,169331.62871111964
2024-03-06,152332.10267911857,169456.12833747407,152332.10267911857,169456.12833747407
2024-03-07,149326.22394524177,166042.1399805985,149326.22394524177,166042.1399805985
2024-03-08,155689.7149588879,173118.0299882136,155689.7149588879,173118.0299882136
2024-03-11,156668.7169428881,174206.63219432454,156668.7169428881,174206.63219432454
2024-03-12,155200.22126100617,172573.73699586012,155200.22126100617,172573.73699586012
2024-03-13,155200.22126100617,172573.73699586012,155200.22126100617,172573.73699586012
2024-03-14,153731.7255791243,170940.84179739575,153731.7255791243,170940.84179739575
2024-03-15,156668.7169428881,174206.63219432454,156668.7169428881,174206.63219432454
2024-03-18,160584.72487888893,178561.04101876836,160584.72487888893,178561.04101876836
2024-03-19,161074.2185767706,179105.33401112177,161074.2185767706,179105.33401112177
2024-03-20,160584.72487888893,178561.04101876836,160584.72487888893,178561.04101876836
2024-03-21,159116.21460877018,176928.12959889986,159116.21460877018,176928.12959889986
2024-03-22,158626.7209108885,176383.83660654645,158626.7209108885,176383.83660654645
2024-03-25,154221.219277006,171485.1347897492,154221.219277006,171485.1347897492
2024-03-26,152263.21530900558,169307.9303775273,152263.21530900558,169307.9303775273
2024-03-27,148050.01110540118,164437.12647442566,148050.01110540118,164437.12647442566
2024-03-28,150602.04758183844,167238.29914935242,150602.04758183844,167238.29914935242
2024-03-29,155783.6444570292,172991.095680076,155783.6444570292,172991.095680076
2024-04-01,158831.65971772562,176375.1126230539,158831.65971772562,176375.1126230539
2024-04-02,160508.04721848856,178236.29874594818,160508.04721848856,178236.29874594818
2024-04-03,165994.44925324808,184327.5010050119,165994.44925324808,184327.5010050119
2024-04-08,165537.24605576883,183819.89745505463,165537.24605576883,183819.89745505463
2024-04-09,166146.8563749064,184496.70891173492,166146.8563749064,184496.70891173492
2024-04-10,167213.6517240275,185681.1037481607,167213.6517240275,185681.1037481607
2024-04-11,166756.44852654825,185173.50019820343,166756.44852654825,185173.50019820343
2024-04-12,168432.85419480692,187034.7064913095,168432.85419480692,187034.7064913095
2024-04-15,168280.4470731486,186865.4985845865,168280.4470731486,186865.4985845865
2024-04-16,160812.84329430948,178574.69438918243,160812.84329430948,178574.69438918243
2024-04-17,163431.25903343654,181482.04315255454,163431.25903343654,181482.04315255454
2024-04-18,164786.25774120784,182986.54171775153,164786.25774120784,182986.54171775153
2024-04-19,164515.26123022533,182685.64559171966,164515.26123022533,182685.64559171966
2024-04-22,163160.26252245402,181181.14702652267,163160.26252245402,181181.14702652267
2024-04-23,163160.26252245402,181181.14702652267,163160.26252245402,181181.14702652267
2024-04-24,162618.269500489,180579.35477445892,162618.269500489,180579.35477445892
2024-04-25,162369.41974734544,180273.7449227494,162369.41974734544,180273.7449227494
2024-04-26,163429.07920437737,181333.9641058087,163429.07920437737,181333.9641058087
2024-04-29,163534.75544686185,181441.67952637537,163534.75544686185,181441.67952637537
2024-04-30,165253.54960198712,183161.03340752804,165253.54960198712,183161.03340752804
2024-05-06,168386.73247960882,186298.47464131413,168386.73247960882,186298.47464131413
2024-05-07,171822.4115860098,189734.7134737425,171822.4115860098,189734.7134737425
2024-05-08,170112.7500083256,187800.0330387304,170112.7500083256,187800.0330387304
2024-05-09,174861.9527842808,193042.13610279062,174861.9527842808,193042.13610279062
2024-05-10,182062.3422648716,200989.8244916151,182062.3422648716,200989.8244916151
2024-05-13,190335.14533303262,210121.22787820795,190335.14533303262,210121.22787820795
2024-05-14,183441.15190766336,202511.73513519266,183441.15190766336,202511.73513519266
2024-05-15,182828.34153435708,201835.32368528345,182828.34153435708,201835.32368528345
2024-05-16,183900.75512192727,203019.03868305185,183900.75512192727,203019.03868305185
2024-05-17,185892.35687516214,205217.34061824778,185892.35687516214,205217.34061824778
2024-05-20,188037.1475245762,207584.73029720286,188037.1475245762,207584.73029720286
2024-05-21,185432.75366089825,204710.03707038861,185432.75366089825,204710.03707038861
2024-05-22,185279.54650185586,204540.92916833857,185279.54650185586,204540.92916833857
2024-05-23,184666.75439141275,203864.53787672022,184666.75439141275,203864.53787672022
2024-05-24,182675.15263817788,201666.2359415243,182675.15263817788,201666.2359415243
