date,etfwin 策略,ye 策略
2024-04-09,115053.39599409902,156668.94660121325
2024-04-10,115791.89277449452,157674.84221583727
2024-04-11,115475.39056101644,157243.7392008913
2024-04-12,116635.89448490941,158824.44454556826
2024-04-15,116530.38955489003,158680.7378304613
2024-04-16,111360.88693896138,151639.4342673433
2024-04-17,113787.38714018666,154108.04537022326
2024-04-18,115369.8982075771,155385.54415190432
2024-04-19,114631.38885060155,155130.04744136546
2024-04-22,111993.89136591753,153852.5486596844
2024-04-23,106824.38874998891,153852.5486596844
2024-04-24,107879.3877438625,153341.55523860667
2024-04-25,108934.3867377361,153119.21439862633
2024-04-26,111888.38643589818,154169.1009342448
2024-04-29,111255.39458552205,154272.38352630398
2024-04-30,110200.39559164846,155973.8922643899
2024-05-06,107306.1194213211,159075.21095975742
2024-05-07,106227.717235881,162442.0365383081
2024-05-08,105149.31505044097,160862.43119735047
2024-05-09,105149.31505044097,165314.03379935547
2024-05-10,104610.12199242707,172063.22393912598
2024-05-13,104610.12199242707,179817.62681502628
2024-05-14,103531.71980698698,173355.63297766968
2024-05-15,102992.51871426696,172781.22325438782
2024-05-16,104610.12199242707,173786.4359905176
2024-05-17,105688.51614316099,175653.23763388916
2024-05-20,106766.91832860108,177663.62886924073
2024-05-21,107131.92569698888,175222.43462104126
2024-05-22,108498.02953686315,175078.8279106073
2024-05-23,105909.62857689458,174504.43530577942
2024-05-24,102314.63200535375,172637.63366240784
2024-05-27,103321.227616926,177376.43256682678
2024-05-28,100085.73070253927,180104.8231174402
2024-05-29,100445.23035969335,178381.62818450257
2024-05-30,98072.53090824682,173642.82928008362
2024-05-31,98605.74362311256,174217.23900336548
2024-06-03,97251.03762183082,175653.23763388916
2024-06-04,97619.6159107549,174791.63160819333
2024-06-05,97268.82042716573,172350.4373599939
2024-06-06,97444.21816896032,173930.02558249756
2024-06-07,97268.82042716573,174360.82859534546
2024-06-11,95779.88184313872,168616.83407325073
2024-06-12,95640.88818805755,167598.46494659962
2024-06-13,97530.87994831146,168564.2907622491
2024-06-14,97530.87994831146,168081.33671250122
2024-06-17,97980.89024799407,168856.8544622876
2024-06-18,99240.88475483001,171028.24499573486
2024-06-19,99240.88475483001,171028.24499573486
2024-06-20,99780.8885313803,171958.85150398986
2024-06-21,98520.8832957083,169787.4424811818
2024-06-24,98160.88793056548,169167.05046858566
2024-06-25,96990.88690059722,167150.74869360702
2024-06-26,98520.8832957083,169787.4424811818
2024-06-27,98430.88981884063,169632.35372271316
2024-06-28,99690.88432567657,171803.74425616043
2024-07-01,99510.88664310516,171493.54824986236
2024-07-02,99690.88432567657,171803.74425616043
2024-07-03,101850.88870304168,175526.15179981964
2024-07-04,102210.8840681845,176146.54381241577
2024-07-05,103020.88973300993,177542.45357479824
2024-07-08,104010.88235157073,179248.54085411804
2024-07-09,104460.88192241729,180024.0401145436
2024-07-10,103650.88698642791,178628.1488415219
2024-07-11,104910.88149326383,180799.53937496914
2024-07-12,101040.88303821624,174130.24203743713
2024-07-15,100576.2110766559,179093.4520956494
2024-07-16,99489.01427356295,178783.23759999053
2024-07-17,99217.2123726993,176922.04307284133
2024-07-18,99548.77196622807,173975.1532789685
2024-07-19,97191.97304321248,171338.44100203292
2024-07-22,96062.67294956165,171028.24499573486
2024-07-23,97388.37636781651,172512.06068802127
2024-07-24,96651.87707019765,171208.56193113574
2024-07-25,93853.17505670506,166255.25836754093
2024-07-26,93915.8171990309,164070.00548063367
2024-07-29,91969.81905488111,164720.47185116805
2024-07-30,93429.31766299346,163343.65944134578
2024-07-31,98002.4167814646,165832.56316893254
2024-08-01,98391.62336973287,162816.37872321895
2024-08-02,95764.5223954115,158220.36940915877
2024-08-05,91191.41747740842,151326.37826664737
2024-08-06,92706.31649692352,150848.84106825315
2024-08-07,91494.99412199027,151090.53795646154
2024-08-08,90676.3652149379,150622.6641590746
2024-08-09,90676.3652149379,150627.32854263624
2024-08-12,90676.3652149379,150644.32169332117
2024-08-13,90676.3652149379,150648.9860768828
2024-08-14,90676.3652149379,150653.65046044445
2024-08-15,90676.3652149379,150658.3148440061
2024-08-16,90676.3652149379,150662.97922756773
2024-08-19,88887.82869521539,147706.9355604602
2024-08-20,90951.62383262078,151137.52747749817
2024-08-21,91012.32666913429,151238.43219255932
2024-08-22,91619.32609025399,152247.43123030197
2024-08-23,91012.32666913429,151238.43219255932
2024-08-26,90587.42852155131,150532.13527178302
2024-08-27,90283.92157498757,150027.62372469436
2024-08-28,90708.82695857444,150733.93267368802
2024-08-29,89859.02342740457,149321.326803918
2024-08-30,90344.62441150109,150128.52843975555
2024-09-02,89859.02342740457,149321.326803918
2024-09-03,89859.02342740457,149321.326803918
2024-09-04,86034.92562714974,142964.63046049606
2024-09-05,85585.04754987323,142216.2094405654
2024-09-06,85142.04797235095,141479.21014342338
2024-09-09,84521.84539523683,140447.40585598972
2024-09-10,84078.84581771455,139710.4065588477
2024-09-11,84256.04881730636,140188.65254919132
2024-09-12,85159.42545441125,139911.4606241425
2024-09-13,86383.42428711388,141927.45870153507
2024-09-18,86352.82650497888,141877.06235448917
2024-09-19,86215.12189415429,141650.25476018986
2024-09-20,87179.0249874923,143237.85985509952
2024-09-23,87913.42282799218,144447.4562982758
2024-09-24,87699.22376183007,144094.65783636173
2024-09-25,86088.88625684152,145178.25139562687
2024-09-26,88469.58548012147,145455.45533697208
2024-09-27,94859.89282908807,145238.11971278314
2024-09-30,104132.08548012147,145254.5464251119
2024-10-08,107013.98571911226,145300.76765798862
2024-10-09,104944.11516233106,145305.2765620982
2024-10-10,104944.11516233106,145309.7854662078
2024-10-11,104944.11516233106,145314.2943703174
2024-10-14,106004.05044879517,145330.72108264617
2024-10-15,102995.90698964505,145335.22998675576
2024-10-16,101004.91104609877,145339.73889086535
2024-10-17,99918.9034510365,145344.24779497494
2024-10-18,105710.90440041928,145348.75669908454
2024-10-21,106887.40543610959,145365.1834114133
2024-10-22,107792.40457303434,145369.6923155229
2024-10-23,108787.90793902783,145374.2012196325
2024-10-24,106706.40776641278,145378.7101237421
2024-10-25,111593.40957887082,145383.21902785168
2024-10-28,111502.90534980207,145399.64574018045
2024-10-29,109240.4075074902,145404.15464429004
2024-10-30,107792.40457303434,145408.66354839964
2024-10-31,108244.9041414967,145413.17245250923
2024-11-01,107701.91113240628,145417.68135661882
2024-11-04,108082.58610989474,145434.1080689476
2024-11-05,108082.58610989474,145438.6169730572
2024-11-06,108082.58610989474,145443.12587716678
2024-11-07,108082.58610989474,145447.63478127637
2024-11-08,108082.58610989474,145452.14368538596
2024-11-11,108082.58610989474,145468.57039771474
2024-11-12,108082.58610989474,145473.07930182433
2024-11-13,108082.58610989474,145477.58820593392
2024-11-14,108082.58610989474,145482.0971100435
2024-11-15,108082.58610989474,145486.6060141531
2024-11-18,108082.58610989474,145503.03272648188
2024-11-19,108082.58610989474,145507.54163059147
2024-11-20,108082.58610989474,145512.05053470106
2024-11-21,108082.58610989474,145516.55943881065
2024-11-22,108082.58610989474,145521.06834292025
2024-11-25,108082.58610989474,145537.49505524902
2024-11-26,108082.58610989474,145542.0039593586
2024-11-27,108082.58610989474,145546.5128634682
2024-11-28,108082.58610989474,145551.0217675778
2024-11-29,108082.58610989474,145555.5306716874
2024-12-02,108082.58610989474,145571.95738401616
2024-12-03,108082.58610989474,145576.46628812575
2024-12-04,108082.58610989474,145580.97519223535
2024-12-05,108082.58610989474,145585.48409634494
2024-12-06,108082.58610989474,145589.99300045453
2024-12-09,108082.58610989474,145606.4197127833
2024-12-10,108082.58610989474,145610.9286168929
2024-12-11,108082.58610989474,145615.4375210025
2024-12-12,108082.58610989474,145619.94642511208
2024-12-13,108082.58610989474,145624.45532922167
2024-12-16,108082.58610989474,145640.88204155045
2024-12-17,108082.58610989474,145645.39094566004
2024-12-18,108082.58610989474,145649.89984976963
2024-12-19,108082.58610989474,145654.40875387922
2024-12-20,108082.58610989474,145658.91765798882
2024-12-23,108082.58610989474,145675.3443703176
2024-12-24,108858.90267666006,145679.85327442718
2024-12-25,108858.90267666006,145684.36217853677
2024-12-26,114019.0061437669,145688.87108264636
2024-12-27,111673.50838061002,145693.37998675596
2024-12-30,110266.20552863504,145709.80669908473
2024-12-31,106513.40491350318,145714.31560319432
2025-01-02,106555.10292393024,145724.7834114135
2025-01-03,106042.09933620747,144509.0052912632
2025-01-06,108949.10267931277,145911.79917554054
2025-01-07,108094.10349470432,146713.40080002937
2025-01-08,107495.59591156301,147915.7972643772
2025-01-09,107068.09631925878,146913.79821995887
2025-01-10,106640.59672695454,145911.79917554054
2025-01-13,103990.09517771061,143907.80108670387
2025-01-14,104510.15608861932,146312.60596017036
2025-01-15,105094.96291234979,147515.0024245182
2025-01-16,105438.96258428582,148917.79630879554
2025-01-17,105731.35779455194,148116.20662907753
2025-01-20,105524.95635107049,147515.0024245182
2025-01-21,105524.95635107049,147515.0024245182
2025-01-22,106453.762846737,144709.4027111927
2025-01-23,106556.9553668786,148316.60404900703
2025-01-24,107090.15772893914,148717.39888886604
2025-01-27,106814.96127202996,150721.3969777027
2025-02-05,110891.36107519158,148316.60404900703
2025-02-06,110254.95799139031,148316.60404900703
2025-02-07,110564.56015661248,147915.7972643772
2025-02-10,112250.16100957879,147293.8139220723
2025-02-11,113385.36074712762,147298.38501796272
2025-02-12,112594.16068151483,147408.8711452473
2025-02-13,113144.5617969323,147848.57891774105
2025-02-14,113746.55917242059,153636.1783263676
2025-02-17,111837.3581226159,156736.68768978046
2025-02-18,112886.55589178094,157563.48936533855
2025-02-19,116032.52899558506,161284.07842492984
2025-02-20,117304.2294672247,162317.5897595875
2025-02-21,122249.73317296467,168931.9785234921
2025-02-24,119988.92859132252,166244.8884782784
2025-02-25,120130.23519427738,163557.7861127846
2025-02-26,124934.43229706249,170172.18719696926
2025-02-27,124651.83593542538,170378.88453578876
2025-02-28,118999.8329034563,163144.37911486553
2025-03-03,117728.13243181667,161904.18276166843
2025-03-04,118434.63175804577,162730.98443722652
2025-03-05,119706.3322296854,165211.3894639008
2025-03-06,119988.92859132252,167485.08483147548
2025-03-07,120412.8315559145,166658.2831559174
2025-03-10,117586.83425099812,163351.0887739651
2025-03-11,117869.43061263523,163971.18079042362
2025-03-12,118717.22811968288,163971.18079042362
2025-03-13,117728.13243181667,162110.88010048794
2025-03-14,123521.4336446043,170378.88453578876
2025-03-17,122673.62771542034,169552.08286023067
2025-03-18,126347.43094952068,173686.07891774105
2025-03-19,127901.72778279742,175339.68226885723
2025-03-20,129597.33121902905,175339.68226885723
2025-03-21,123521.4336446043,169138.68818259166
2025-03-24,122814.9343183752,168311.88650703357
2025-03-25,121119.3308821436,165418.0868027203
2025-03-26,121825.83020837269,165831.4814803593
2025-03-27,122250.86183429163,166069.22673934617
2025-03-28,124506.26907229822,169131.03656524338
2025-03-31,125830.86695552271,170929.23369163193
2025-04-01,126618.46961856287,171998.43730682053
2025-04-02,126135.1619708578,171342.32692474045
2025-04-03,127298.66299510401,172921.8283151976
2025-04-07,123414.36285853785,167648.72812980332
2025-04-08,124273.56886744898,168815.13628715195
2025-04-09,125830.86695552271,170929.23369163193
2025-04-10,128551.66606784266,174622.83248656907
2025-04-11,130502.7612197439,177271.52590507187
2025-04-14,131469.36797976893,178583.7350820891
2025-04-15,131433.56203914087,178535.1270174376
2025-04-16,134619.7615611593,182860.5263685576
2025-04-17,135729.56647754114,184367.13304275193
2025-04-18,136051.76873088282,184804.53610175767
2025-04-21,138575.66504359644,188230.8310961119
2025-04-22,143193.86319995325,194500.22859328904
2025-04-23,134566.06545329493,182787.63165229477
2025-04-24,136033.86149287623,184780.22627586045
2025-04-25,135103.06920886438,183516.63675063767
2025-04-28,133939.56818461817,181937.13536018052
2025-04-29,134870.36900401514,183200.73647254624
2025-04-30,134046.96893573203,182082.93637984907
2025-05-06,136570.86524844568,185509.23137420334
2025-05-07,137626.965521578,186942.93174499192
2025-05-08,135586.36832118433,184172.7355455748
2025-05-09,135120.96791148584,183540.93498939194
2025-05-12,132346.4641559164,179774.42989104905
2025-05-13,129357.28408663756,176045.809223047
2025-05-14,130238.68149488456,177562.71552621434
2025-05-15,129651.08906000144,176262.519349447
2025-05-16,129395.43538232916,179296.31903945515
2025-05-19,129395.43538232916,180163.10787974903
2025-05-20,131197.44440456503,187314.21914278576
2025-05-21,131557.839764558,190564.7160428674
2025-05-22,130296.44526382559,187530.91635285923
2025-05-23,129845.94569345587,187964.31077300617
2025-05-26,128494.43624158972,184930.511082998
2025-05-27,126572.22895661065,189264.51986610005
2025-05-28,126581.51461588027,188180.19121275502
2025-05-29,127194.51403127791,187945.89422927456
2025-05-30,126213.7266586888,189351.70406089383
2025-06-03,127807.52806173445,192631.903725725
2025-06-04,129401.31484972121,192866.20070920544
2025-06-05,128910.92116342665,191460.39087758618
2025-06-06,130504.72256647234,191928.99880991536
2025-06-09,130872.52513872267,192631.903725725
2025-06-10,129909.0543189795,193569.0916596468
2025-06-11,130012.9352711013,194271.99657545643
2025-06-12,129574.54091532741,194974.90149126606
2025-06-13,128149.73966105495,193334.79467616635
2025-06-16,127018.48008790512,195677.79244170742
2025-06-17,125949.67792192001,195209.19847474652
2025-06-18,126016.47308030624,197317.89925680714
2025-06-19,125381.87925973434,197083.6022733267
2025-06-20,124897.57454553146,199192.3030553873
2025-06-23,125920.14373461349,201769.59780440884
2025-06-24,127613.9387540017,202238.19177136975
2025-06-25,129872.34333078013,204346.89255343037
2025-06-26,130436.94447497472,206455.593335491
2025-06-27,133824.54292694677,200832.39590511876
2025-06-30,136647.54023472412,200598.0989216383
2025-07-01,136647.54023472412,200063.38429899607
2025-07-02,133259.9417827521,200069.60347707826
2025-07-03,136647.54023472412,200075.82265516045
2025-07-04,134953.7368021403,199599.1799525111
2025-07-07,133824.54292694677,196858.56816247423
2025-07-08,140035.13868669613,204954.56948951204
2025-07-09,140035.13868669613,204954.56948951204
2025-07-10,140035.13868669613,205460.56297496278
2025-07-11,139470.53754250152,203942.5674386354
2025-07-14,139470.53754250152,204954.56948951204
2025-07-15,147939.5378790294,216086.56188920457
2025-07-16,147939.5378790294,214568.56635287718
2025-07-17,153585.54932097543,224688.57178166826
2025-07-18,153020.93976358522,223170.5762453409
2025-07-21,153585.54932097543,224182.5632162424
2025-07-22,153020.93976358522,223170.5762453409
2025-07-23,152456.34703258617,222158.57419446428
2025-07-24,153585.54932097543,222664.56767991502
2025-07-25,153585.54932097543,223676.5697307916
2025-07-28,156408.54662875284,228230.57141974883
2025-07-29,163183.74353269686,235314.57069591005
2025-07-30,163748.3362636958,235314.57069591005
2025-07-31,164877.53855208505,236326.57274678664
2025-08-01,162054.5412443076,231266.56249240358
2025-08-04,163183.74353269686,231772.57105782945
2025-08-05,166006.74084047426,232784.57310870604
2025-08-06,166571.3335714732,233796.5751595827
2025-08-07,166006.74084047426,233290.56659415681
2025-08-08,166006.74084047426,232278.56454328017
2025-08-11,169394.34770564182,238350.56176856474
2025-08-12,175040.3423211967,244422.57407382448
2025-08-13,186332.34837869747,258084.564060721
2025-08-14,181815.53922514064,252518.57540086226
2025-08-15,183509.33424452884,255048.57298806627
2025-08-18,191413.73343686206,265168.56333688216
2025-08-19,198753.5398981963,269722.5650258394
2025-08-20,199318.13262919534,272252.56261304335
2025-08-21,197624.33760980715,271746.5691275926
2025-08-22,204964.14407114137,282878.5766072603
2025-08-25,219079.14743641962,297046.57515958266
2025-08-26,214562.3382828628,297552.5686450334
2025-08-27,220208.33289841755,300082.5662322374
2025-08-28,240533.94043664087,322346.5811915727
2025-08-29,240533.94043664087,326394.5592351289
2025-09-01,254648.94380191906,342080.5684037538
2025-09-02,239969.34770564182,322852.57467702345
2025-09-03,244486.14003280742,326900.5828805299
2025-09-04,221902.14474419702,299576.57274678664
2025-09-05,237146.3335714732,319310.55995896773
2025-09-08,225289.73478297336,309190.5696101518
2025-09-09,220772.94245580776,302612.56381944136
2025-09-10,230935.74622491945,314250.56478455977
2025-09-11,254084.33424452884,345622.5831218095
2025-09-12,246744.54460958584,340056.56430200057
2025-09-15,242792.34501341928,337526.5667147966
2025-09-16,244486.14003280742,338538.58384564833
2025-09-17,245050.73276380647,340562.5577874513
2025-09-18,250132.1346483623,344610.5659909578
2025-09-19,252390.53922514064,349164.567679915
2025-09-22,255213.5365329181,359790.5816741319
2025-09-23,257471.94110969652,361308.56213048415
2025-09-24,255778.14609030832,362320.5792613359
2025-09-25,261424.14070586307,367380.57443574385
2025-09-26,253519.7415135299,353718.5693688722
2025-09-29,256907.34837869747,361814.5556159349
2025-09-30,251825.94649414165,358778.56454328017
2025-10-09,254084.33424452884,362826.57274678664
2025-10-10,254267.08356613584,350682.5782962175
2025-10-13,254267.08356613584,343092.5553746553
2025-10-14,254267.08356613584,323358.5681624742
2025-10-15,254267.08356613584,332972.5650258394
2025-10-16,254267.08356613584,335502.56261304335
2025-10-17,254267.08356613584,321334.56406072096
2025-10-20,254267.08356613584,331960.5780549379
2025-10-21,254267.08356613584,352706.5823979707
2025-10-22,254267.08356613584,350176.5546508165
2025-10-23,254267.08356613584,343598.5790200563
2025-10-24,254267.08356613584,362320.5792613359
2025-10-27,254267.08356613584,381042.5795026155
2025-10-28,254267.08356613584,381548.57298806624
2025-10-29,254267.08356613584,387114.56164792494
2025-10-30,254267.08356613584,374464.57371190505
2025-10-31,254267.08356613584,356248.5669560762
2025-11-03,254267.08356613584,353188.1556979886
2025-11-04,254267.08356613584,353199.1325473036
2025-11-05,254267.08356613584,353210.1093966187
2025-11-06,254267.08356613584,353221.0862459337
2025-11-07,254267.08356613584,353232.06309524877
2025-11-10,254267.08356613584,353272.05364319397
2025-11-11,254267.08356613584,353283.030492509
2025-11-12,254267.08356613584,353294.00734182406
2025-11-13,254267.08356613584,353304.9841911391
2025-11-14,254267.08356613584,353315.96104045416
2025-11-17,254267.08356613584,353355.95158839936
2025-11-18,254267.08356613584,353366.9284377144
2025-11-19,254267.08356613584,353377.90528702945
2025-11-20,254267.08356613584,353388.8821363445
2025-11-21,254267.08356613584,353399.85898565955
2025-11-24,251455.06761549946,353439.84953360475
2025-11-25,254233.473246088,353450.8263829198
2025-11-26,252844.27043079372,353461.80323223484
2025-11-27,251936.76831006192,353472.7800815499
2025-11-28,253527.07278012412,353483.75693086494
2025-12-01,256149.66894864224,353523.74747881014
2025-12-02,254782.57490872525,353534.7243281252
2025-12-03,254336.15404843472,353545.70117744023
2025-12-04,253443.36554288058,353556.6780267553
2025-12-05,255452.15298413418,353567.65487607033
2025-12-08,254726.75234555386,353607.6454240155
2025-12-09,252941.1487269321,353618.6222733306
2025-12-10,254457.04149199228,353629.5991226456
2025-12-11,249038.8896308504,353640.5759719607
2025-12-12,248337.4651213029,353651.5528212757
2025-12-15,249376.17247609247,353691.5433692209
2025-12-16,246423.5708525573,353702.52021853597
2025-12-17,248285.58810261835,353713.497067851
2025-12-18,248498.37267903442,354713.11104269896
2025-12-19,248365.36963490595,358368.09012862126
2025-12-22,253632.16841725458,359099.1068598834
2025-12-23,257343.77661613913,359042.522245673
2025-12-24,261615.5803766677,359053.68567033054
2025-12-25,263915.7703485915,363559.34258189396
2025-12-26,269501.9767728278,365107.7457198162
2025-12-29,266215.9799066016,362010.9394439716
2025-12-30,271473.57097534626,358139.9431356449
2025-12-31,270816.3794365355,357752.8481194038
2026-01-05,273773.78053335636,370914.24018230627
2026-01-06,284288.98225693195,384849.84535064886
2026-01-07,282974.5795932242,381365.9440585632
2026-01-08,280017.1784964034,368978.7420281429
2026-01-09,280674.3700352141,367043.24387397955
2026-01-12,278045.5842938849,366656.1488577384
2026-01-13,279688.582726998,366879.43428851105
2026-01-14,281331.5811601111,366890.8153844015
2026-01-15,284288.98225693195,366902.1964802919
2026-01-16,282317.3880544135,366913.5775761823
2026-01-19,291518.18711428135,366955.04086385353
2026-01-20,295789.97128872364,366966.42195974395
2026-01-21,297761.5850773284,366977.8030556344
2026-01-22,301704.7734823654,366989.1841515248
2026-01-23,304333.57880978077,367000.5652474152
2026-01-26,303347.7719154785,367042.0285350864
2026-01-27,299733.17927984684,367053.44072686724
2026-01-28,299283.7623655639,367064.85291864804
2026-01-29,299283.7623655639,367076.26511042885
2026-01-30,299283.7623655639,367087.67730220966
2026-02-02,299283.7623655639,367129.2538775521
2026-02-03,308611.6333544633,367140.6660693329
2026-02-04,306902.91122479097,367152.0782611137
2026-02-05,306902.91122479097,367163.49045289453
2026-02-06,306179.1860916264,367174.90264467534
2026-02-09,313631.26922687405,367216.4792200178
2026-02-10,313631.26922687405,367227.8914117986
2026-02-11,313631.26922687405,367239.3036035794
2026-02-12,313631.26922687405,367250.7157953602
2026-02-13,310196.50333962386,367262.127987141
2026-02-24,315060.40488567046,367424.36209673004
2026-02-25,315060.40488567046,367435.77428851085
2026-02-26,315060.40488567046,367447.18648029165
2026-02-27,315060.40488567046,367458.59867207246
2026-03-02,315060.40488567046,367500.1752474149
2026-03-03,315060.40488567046,367511.5874391957
2026-03-04,315060.40488567046,367522.9996309765
2026-03-05,315060.40488567046,367534.41182275733
2026-03-06,314588.4264417595,367545.82401453814
2026-03-09,305302.04221686785,367587.4005898806
2026-03-10,312865.2687940751,367598.8127816614
2026-03-11,308311.2533960496,367610.2249734422
2026-03-12,304411.98945646465,367621.637165223
2026-03-13,313125.7105101205,367633.0493570038
2026-03-16,305166.60845170985,367674.6259323463
2026-03-17,303547.7971304513,367686.0381241271
2026-03-18,303682.68735300074,367697.4503159079
2026-03-19,302738.39146982203,367708.8625076887
2026-03-20,297477.2868383981,367812.4430911269
2026-03-23,300849.7997034646,360096.42745420604
2026-03-24,302468.61102472316,374242.4369590011
2026-03-25,291271.8863237954,385816.4412514892
2026-03-26,291541.6989315606,382279.92929384386
2026-03-27,286280.59430013667,378421.94063827663
2026-03-30,288034.29584394465,364275.93113348156
2026-03-31,279265.78812490474,354630.94033167034
2026-04-01,275353.68220697413,354630.94033167034
2026-04-02,275155.12691002147,353136.0858888369
2026-04-03,271351.7254994418,353147.06273815193
2026-04-07,272725.84764003597,353201.5601354122
2026-04-08,292799.4518423065,367357.9011365924
2026-04-09,293778.66841792903,371242.3025772128
2026-04-10,299164.2574453338,383327.1013423953
2026-04-13,297695.447173117,385053.5048410449
2026-04-14,303570.6590795501,394117.0910522495
2026-04-15,298674.6637487396,386779.9083396945
2026-04-16,309445.87098598323,398433.08693619113
2026-04-17,324623.4506750091,415265.5017540011
2026-04-20,328540.2586126312,421739.4955799136
2026-04-21,327561.0712194427,422602.68446655606
2026-04-22,346165.8651494964,445477.4729415927
2026-04-23,341759.4635152801,441593.09722633695
2026-04-24,328050.66491603694,426055.49146385526
2026-04-27,331967.44367122493,434255.914513782
2026-04-28,325113.04437160335,426055.49146385526
2026-04-29,325113.04437160335,427781.8949625049
2026-04-30,323644.26328182063,426918.7060758624
2026-05-06,330988.25627803645,436845.4811737094
2026-05-07,346165.8651494964,455404.27376480435
2026-05-08,350082.6439046844,456699.0828201327
2026-05-11,363301.8488073333,474826.30669327115
2026-05-12,367708.25044154964,479142.3025772128
2026-05-13,381417.0490407928,498995.90422363614
2026-05-14,377989.86398219905,489069.1034004245
2026-05-15,367218.6567449554,478279.11369057035
2026-05-18,371625.0583791717,486911.10545845365
2026-05-19,370156.2481069549,488205.914513782
2026-05-20,368670.1797204751,491658.7215110812
2026-05-21,375401.3790326851,471805.11986465787
2026-05-22,381892.19576890644,497701.0951683078
2026-05-25,395594.9769693154,520144.31492538785
2026-05-26,388142.5726133126,521007.5038120303
2026-05-27,396556.59324701,516691.50792808866
2026-05-28,395835.38820321736,531365.8733531986
2026-05-29,407374.5829301613,518849.5058700595
2026-06-01,424202.59553964314,498995.90422363614
2026-06-02,417230.9849935311,527481.4976379428
2026-06-03,410499.785681321,548629.9083396945
2026-06-04,402326.17628152546,552514.2840549502
2026-06-05,394633.3893495339,532229.1136905703
2026-06-08,377324.5829301613,513238.7009307896
2026-06-09,394743.38719077926,541292.6741764102
2026-06-10,377748.7069660139,521439.07252998685
2026-06-11,378419.89832458016,512807.08076210355
2026-06-12,384796.3162475538,510217.5141021762
2026-06-15,411140.88712272164,546040.2902290378
2026-06-16,412315.5220085096,558988.2778808627
2026-06-17,412818.9255290937,575389.0725299868
2026-06-18,424397.126489253,596969.1034004245
2026-06-22,437485.49800452706,607327.4729415927
2026-06-23,410805.3114467573,579273.4996959718
2026-06-24,414329.09608420846,598695.4811737094
2026-06-25,435304.09608420846,621138.7009307896
2026-06-26,423390.3194480848,586610.6824085269
2026-06-29,417517.3050456953,577978.6906406436
2026-06-30,422551.30024489877,576250.1356836886
2026-07-01,416174.9223285627,576268.0469165653
2026-07-02,400737.3210483503,576285.958149442
2026-07-03,410134.120088191,576303.8693823187
2026-07-06,414664.7117668104,576369.1230809488
2026-07-07,404596.7213684034,576387.0343138255
2026-07-08,393354.09608420846,576404.9455467022
2026-07-09,404194.26982831984,576422.856779579
2026-07-10,396340.28583002114,576440.7680124557
2026-07-13,392056.2984271052,572462.2311603695
2026-07-14,393468.12719487987,568428.3459231514
2026-07-15,397560.0001663612,568446.0083889047
2026-07-16,382471.14461101516,568463.6708546581
2026-07-17,378021.1276356123,568481.3333204115
2026-07-20,388167.1561542891,575061.0464961284
2026-07-21,391193.1490246199,579178.5355690641
2026-07-22,394041.15479625686,583396.1441162748
2026-07-23,399381.149703636,591304.1365746183
2026-07-24,407747.13748134597,603693.3184746427
2026-07-27,401339.1351047896,594203.714955203
